2,2,1,1,0
135,27,9,9,0
328,12,5,5,1
28,15,5,5,2
24,4,1,1,0
26,4,1,1,0
48,4,1,1,0
56,4,1,1,0
127,8,2,2,1
91,4,1,1,0
7,10,2,2,2
13,5,1,1,0
950,175,25,25,0
477,54,9,9,0
78,5,1,1,0
2425,175,25,25,0
10,6,1,1,0
228,21,5,5,3
675,63,9,9,0
87,14,2,2,3
19,8,1,1,0
128,27,5,5,4
47,18,2,2,4
443,30,5,5,5
173,20,2,2,5
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
