SSP_ID,RA,Dec,Magnitude,pm_RA,pm_Dec,r0_1,r0_2,r0_3
2160,98.0891133333333,-37.6967019444444,5.25,0.00618,-0.0774,-0.111340482424823,0.783386034127227,-0.611481494820426
2161,101.684745,43.5774269444444,5.25,-3e-05,0.1655,-0.146719056794289,0.709430686846079,0.689334185235648
2162,109.639635,-39.210285,5.25,-0.00086,0.009,-0.260423161528567,0.729755363331681,-0.632168400529568
2163,116.567503333333,10.7682519444444,5.25,-0.0021,-0.0245,-0.439376185135296,0.878658355767675,0.186836992524497
2164,123.81633125,-62.9156433333333,5.25,-0.00393,-0.011,-0.253390247946123,0.378276546327519,-0.890337147795332
2165,128.814818333333,-58.224735,5.25,-0.00267,0.0116,-0.330068702952108,0.410305324662917,-0.850120104388063
2166,129.467305,-26.2549997222222,5.25,-0.00174,-0.0122,-0.570061682200657,0.692344682266346,-0.442366951098372
2167,136.936717916667,10.6681911111111,5.25,-0.00138,-0.01,-0.717972107841744,0.671003906004897,0.185121069809609
2168,138.60202,-43.2274927777778,5.25,-0.00229,0.012,-0.54657797075527,0.481839054692378,-0.684896815044578
2169,176.731760416667,55.62819,5.25,0.00159,-0.0319,-0.563642754777121,0.0321859673763429,0.825391366862598
2170,187.22793625,25.9128516666667,5.25,-0.0015,-0.015,-0.892312198975544,-0.113167289295242,0.437003551693801
2171,226.569652083333,54.5563180555556,5.25,0.00541,0.0128,-0.398666849434078,-0.42113133024288,0.814685918529447
2172,246.931068333333,-7.59792916666667,5.25,-6e-05,-0.1534,-0.388398075698101,-0.911956499530712,-0.132220564806318
2173,252.890510416667,-41.2305338888889,5.25,5e-05,-0.0004,-0.221256127796786,-0.718780667570115,-0.659090341182324
2174,263.748308333333,61.8745538888889,5.25,0.03923,-0.5256,-0.0513340726277564,-0.468600224523307,0.881917593975851
2175,264.522985,-54.5004336111111,5.25,-0.0057,-0.1495,-0.0554254346535228,-0.578045662862555,-0.814119913059039
2176,275.70433375,17.8266163888889,5.25,0.00508,0.0161,0.0946227888370604,-0.947273092310169,0.306137577598419
2177,299.276291666667,-58.9013516666667,5.25,0.00304,-0.0149,0.25258605464283,-0.450539783936975,-0.856279269917235
2178,304.23035625,40.365075,5.25,0.00018,-0.0019,0.428603824232809,-0.629953181765099,0.647655580256234
2179,306.830040833333,-18.2117208333333,5.25,0.00072,-0.0109,0.569416115396529,-0.760322798898572,-0.312529245034393
2180,341.8880175,-19.613375,5.25,-0.00723,-0.206,0.895304749654278,-0.292837954938761,-0.335671472415776
2181,22.5254275,47.0072736111111,5.26,6e-05,-0.0425,0.629882672385154,0.261233504857435,0.73144027436889
2182,25.5358083333333,-32.3269702777778,5.26,-0.0059,-0.0464,0.762466274272408,0.364262864147556,-0.534750171949642
2183,37.8753983333333,2.26718166666667,5.26,0.00152,-0.0104,0.788729886854156,0.613465740486854,0.0395594594496192
2184,42.2561983333333,-62.8065216666667,5.26,0.01379,0.029,0.338243988886998,0.307305996708197,-0.889468396498152
2185,45.2175575,52.3517441666667,5.26,0.00341,-0.022,0.4302663605302,0.433546354966718,0.791775484017514
2186,46.0688154166667,-7.60085694444444,5.26,0.0044,0.0174,0.687697925462766,0.71384584393376,-0.132271215359601
2187,46.63955125,-6.08855472222222,5.26,0.00048,-0.0051,0.68271286645292,0.722947621817781,-0.106065442476106
2188,65.15129375,15.0954533333333,5.26,0.00751,-0.0207,0.405723087963083,0.876108491127314,0.260427893414514
2189,65.1680225,65.1404413888889,5.26,-0.00452,-0.0047,0.176548724118221,0.381527078502567,0.907340970298115
2190,91.0562558333333,-6.70894138888889,5.26,-0.00024,0.0036,-0.018307869070208,0.992983671334665,-0.116825726588104
2191,94.9283266666667,-7.82290861111111,5.26,-0.00029,0.0007,-0.0851099824899273,0.987030849526799,-0.136111692969304
2192,99.4484120833334,-32.3397347222222,5.26,0.0086,0.0641,-0.138696900218778,0.833429100697603,-0.534938411389655
2193,135.435663333333,-52.1886852777778,5.26,-0.0016,0.0135,-0.436784736017398,0.430192323826335,-0.790033960601131
2194,138.57496125,-55.5696294444444,5.26,-0.00388,0.0294,-0.423952574086137,0.374093871539061,-0.824813912469143
2195,139.524462083333,-51.0508591666667,5.26,-0.00223,0.0148,-0.478188493420073,0.408058600222388,-0.777704277695055
2196,149.5557325,12.4448002777778,5.26,-0.00173,-0.0161,-0.84186607947001,0.494794617866837,0.215498933565356
2197,152.178117916667,-65.8154377777778,5.26,-0.01023,0.039,-0.362319709714692,0.191206388699793,-0.912230532745229
2198,157.7694325,82.5585875,5.26,-0.04077,0.0204,-0.119885530225287,0.0489990060078818,0.991577811900227
2199,161.466225416667,30.6823133333333,5.26,-0.00206,-0.0364,-0.815406664507903,0.273365835241409,0.510277465305751
2200,173.981605,-47.6416427777778,5.26,0.00336,-0.0504,-0.670051894082327,0.0706427980807837,-0.738945230931227
2201,175.19611375,21.3527294444444,5.26,-0.00437,-0.046,-0.928084845424165,0.0779968561657789,0.364108514212809
2202,201.679865416667,-12.7076641666667,5.26,-0.00879,-0.0212,-0.906500283438458,-0.360371322265428,-0.219976694708015
2203,208.020257916667,-52.81153,5.26,-0.00435,-0.0273,-0.533587429830422,-0.283955510400436,-0.796651569282452
2204,212.072094166667,49.4581672222222,5.26,-0.00611,0.0603,-0.550800009768663,-0.345142478660648,0.759931588146475
2205,223.583871666667,-24.6422019444444,5.26,-0.00081,-0.0275,-0.658397401352766,-0.62663006242316,-0.416950388846768
2206,234.123248333333,10.0101761111111,5.26,0.00316,-0.1147,-0.57712222318177,-0.797944531413288,0.173823083327157
2207,234.456655416667,40.3534327777778,5.26,0.00529,0.0596,-0.443002507365361,-0.620073836476024,0.647500745780195
2208,245.111911666667,-78.6674958333333,5.26,-0.00057,-0.031,-0.082697499507589,-0.178253540348557,-0.980503339580441
2209,260.81698,-47.4681966666667,5.26,-0.00066,-0.0176,-0.107881813609361,-0.667335470597831,-0.736902221447545
2210,270.596035416667,20.8336316666667,5.26,-0.00013,-0.0069,0.00972244088870433,-0.934566502833547,0.355655628276343
2211,284.939518333333,26.2304044444444,5.26,0.00638,-0.0113,0.231252116896306,-0.866703198375759,0.44198192763529
2212,286.8255375,36.1001572222222,5.26,-5e-05,-0.0043,0.233879038207282,-0.773398755675346,0.589198574512076
2213,300.505965416667,24.9380430555556,5.26,0.00659,0.0697,0.460298989203739,-0.781246604675412,0.421637976493053
2214,309.817990833333,-14.95476,5.26,0.00018,-0.0197,0.618662149684792,-0.742067449650646,-0.258056282071138
2215,318.2627875,-39.4249219444444,5.26,0.01617,-0.1144,0.576412332631117,-0.514236595017222,-0.63506656905859
2216,331.252074166667,62.7856713888889,5.26,0.00207,0.0584,0.400952940118576,-0.219951432229125,0.889302033771781
2217,332.953198333333,56.8393572222222,5.26,0.02886,0.1297,0.487167145649252,-0.248725518291849,0.837140244373911
2218,355.615929583333,-15.4480327777778,5.26,0.00112,-0.0234,0.961052192851979,-0.0736801645580846,-0.266364254293055
2219,3.04160833333333,-17.9382777777778,5.27,0.00424,-0.0247,0.950048599962002,0.0504817863112159,-0.307992283931055
2220,31.2809225,77.2813408333333,5.27,0.04206,-0.0476,0.188159053002408,0.114316704039852,0.975462896245009
2221,33.2269604166667,-30.7238252777778,5.27,0.00119,0.0072,0.719094419463204,0.471045614434227,-0.510900425737891
2222,37.9189341666667,-79.1093819444444,5.27,0.04839,-0.0544,0.149046962798219,0.116109019483475,-0.981989663120347
2223,66.35423125,22.1999980555556,5.27,0.0081,-0.0471,0.371349021276358,0.848136939390059,0.377840755397237
2224,98.80025625,28.0223136111111,5.27,-3e-05,-0.0125,-0.135054396267379,0.872372518855126,0.469815387567518
2225,101.839164166667,-37.9296980555556,5.27,-0.00084,-0.0106,-0.161827170563219,0.77198646522931,-0.614694122609171
2226,102.88769125,21.7611477777778,5.27,-0.00044,-0.0345,-0.207146252526883,0.905341735541022,0.370738144721634
2227,113.402005,15.8266616666667,5.27,-0.00203,-0.0126,-0.382123384031108,0.882950266813511,0.272727970165445
2228,163.1285225,-57.2404055555556,5.27,-0.00083,0.0036,-0.517824712561077,0.157045644958715,-0.840948412484701
2229,191.2826125,45.4402561111111,5.27,-0.00021,0.0131,-0.688092524732025,-0.137277314825915,0.712519204121612
2230,245.452963333333,69.1093913888889,5.27,-0.00346,-0.0106,-0.148139664363713,-0.324356914919055,0.934262934931275
2231,284.77391875,13.622245,5.27,0.00134,-0.1249,0.247832228151612,-0.939739204090216,0.235519457763675
2232,304.848350833333,-19.1185333333333,5.27,0.00056,-0.0109,0.539889269045136,-0.775401770962895,-0.327523542295077
2233,326.518184583333,22.9488797222222,5.27,0.00066,-0.0024,0.768047618722191,-0.508009148141442,0.389909682849475
2234,333.29423125,86.1079547222222,5.27,0.0504,0.0403,0.060636098103012,-0.0305044299820667,0.997693712197441
2235,2.50906541666667,-82.2240469444445,5.28,-0.01067,-0.0204,0.135170034410894,0.00592307886059949,-0.990804712813867
2236,24.6288229166667,73.04004,5.28,-0.0027,-0.0132,0.26516608928179,0.121563905551626,0.956508840503859
2237,59.1521770833333,50.6953808333333,5.28,0.00991,-0.1279,0.324804131643212,0.543831441071563,0.773789144256707
2238,60.3835425,-1.54965972222222,5.28,0.00187,-0.0138,0.494010852799273,0.869035058911169,-0.0270433670203256
2239,66.52629125,31.4389111111111,5.28,0.00599,-0.1215,0.339852347336285,0.782588722272463,0.521589181043828
2240,71.0881379166667,-59.7327330555556,5.28,0.00388,0.0442,0.163364205813092,0.476825644954438,-0.863683646118671
2241,72.0011379166667,56.7571833333333,5.28,0.00645,-0.1464,0.169389170405043,0.521361492968177,0.836354890342302
2242,84.4359075,-28.6896905555556,5.28,-0.00289,0.0426,0.0850557385580911,0.873099354033566,-0.480065661471957
2243,86.9287791666667,13.8995994444444,5.28,0.00024,-0.0133,0.0520084095786207,0.969323925946641,0.240221256179577
2244,91.9234920833333,-19.1658663888889,5.28,0.0009,0.0567,-0.031704529654396,0.944039892289676,-0.328303981951317
2245,101.712882916667,-14.4259708333333,5.28,-0.00022,0.0102,-0.196606710623602,0.948304061838856,-0.249128897636736
2246,131.812440416667,-1.89703277777778,5.28,-0.00251,0.0111,-0.666328922866851,0.744922767943342,-0.0331034190187781
2247,138.957425416667,56.7414066666667,5.28,-0.00302,-0.0292,-0.413629344110613,0.360102461340358,0.836203912348681
2248,148.9291775,49.8198427777778,5.28,-0.00036,0.0197,-0.552627281000412,0.332982376467794,0.764019518897228
2249,153.345185833333,-51.2329708333333,5.28,-0.00423,-0.0136,-0.559610879365864,0.280902199480738,-0.779698414787569
2250,176.433203333333,-45.6901338888889,5.28,-0.00398,0.0048,-0.697185409456282,0.0434575793959046,-0.715572458689073
2251,178.677247916667,-25.7138875,5.28,0.00362,0.0736,-0.900731793700375,0.0207983307733096,-0.433877477237928
2252,180.213165,-19.6589822222222,5.28,-0.00119,0.0067,-0.941705111045296,-0.00350356514718105,-0.336421177785267
2253,228.621493333333,29.1642947222222,5.28,-0.00534,0.0283,-0.577228911734332,-0.655233017679967,0.487315581528031
2254,249.501940416667,56.0155397222222,5.28,0.00072,0.0621,-0.195736998987206,-0.523576439419825,0.829189205978913
2255,255.401504583333,33.5682697222222,5.28,0.0002,0.0003,-0.2100099673284,-0.806327485392855,0.552930194439371
2256,255.78629375,-53.2370277777778,5.28,0.00013,-0.1651,-0.146956736470956,-0.580183715949764,-0.801118326686221
2257,274.7945,24.4460594444444,5.28,0.00062,0.0054,0.0760891501718778,-0.907165854648339,0.41383638480234
2258,278.490693333333,-33.0165597222222,5.28,0.00019,-0.0112,0.12380542363246,-0.82932289864466,-0.544881406236996
2259,283.696400416667,-87.6058436111111,5.28,-0.05856,-0.1352,0.00989106837745899,-0.0405858741766942,-0.999127095810971
2260,331.1975925,0.906343333333333,5.28,-0.00134,-0.0426,0.876176802052629,-0.481730216954482,0.015818015609278
2261,29.9084925,64.6216019444444,5.29,0.00556,-0.0152,0.371515526902779,0.213704184138416,0.903496947948295
2262,37.041585,29.6693305555556,5.29,-0.00114,-0.0855,0.693551967759167,0.523418542220069,0.494993633976848
2263,63.3879325,7.716045,5.29,-0.00027,0.0045,0.443891525320336,0.885964770427821,0.134263693192034
2264,76.9516583333333,20.4183786111111,5.29,-0.00349,-0.0313,0.211587778386071,0.912972324904936,0.34887267877454
2265,79.99593125,-12.3155852777778,5.29,-0.00083,0.008,0.169720439224937,0.962132904222387,-0.21329614886793
2266,85.5633104166667,-34.6678122222222,5.29,0.00041,0.0513,0.0636237202385291,0.819999144711734,-0.568817567322806
2267,88.70871625,-52.6354808333333,5.29,-0.00189,0.2435,0.0136762747080989,0.606729657522218,-0.794790590151318
2268,97.4544383333333,-50.2390847222222,5.29,-0.00704,-0.0518,-0.0829783804979388,0.6341799032632,-0.768720000173677
2269,100.601361666667,17.6453030555556,5.29,0.00049,-0.0869,-0.175318937728712,0.936685342442889,0.303123472080807
2270,109.713641666667,-26.5858544444444,5.29,-0.00058,0.0067,-0.301652855580662,0.841852129081075,-0.447538319567938
2271,116.02881125,25.7841588888889,5.29,-0.00099,-0.0212,-0.395133419701362,0.809110683709859,0.434982163015533
2272,119.586053333333,2.22476666666667,5.29,-0.01084,0.0993,-0.493358044385059,0.86895964653285,0.0388197467541293
2273,125.518576666667,-73.3999855555556,5.29,-0.00726,0.0302,-0.165975620100556,0.232529728949229,-0.958322502442176
2274,126.265580416667,-24.0462125,5.29,-0.00212,0.0205,-0.540194329013222,0.736312137579303,-0.407473340177431
2275,144.590732916667,40.2397933333333,5.29,-0.00126,0.0109,-0.622154283549596,0.442293502107819,0.645988007206086
2276,147.970991666667,24.3953694444444,5.29,0.00154,-0.1746,-0.772087417274461,0.482997468774807,0.413030828442117
2277,171.647574166667,-61.1151669444444,5.29,-0.00191,0.0018,-0.477927040792385,0.0701686864871768,-0.875592427511852
2278,184.952959583333,48.9841486111111,5.29,-0.00147,0.0068,-0.653817243297295,-0.0566607362016241,0.754528046755199
2279,213.711871666667,10.1006102777778,5.29,-0.00152,-0.1643,-0.818946725402961,-0.546414764012494,0.175377212376458
2280,246.988935,-64.0579416666667,5.29,0.00803,0.0261,-0.171007783453224,-0.402652873592672,-0.899236899479764
2281,299.059383333333,11.4237208333333,5.29,0.0022,0.0046,0.476093455152509,-0.856799863292332,0.198063162206369
2282,314.56813,22.3259075,5.29,-0.00019,-0.0041,0.649151820957115,-0.659012365161078,0.379874473889552
2283,321.71508875,48.8351683333333,5.29,0.00587,0.026,0.516668806046604,-0.407819553762785,0.75281907283696
2284,323.02448375,-41.1793105555556,5.29,0.00171,0.0107,0.601288686380862,-0.452700806658853,-0.658417720965043
2285,327.7273425,-82.7189041666667,5.29,0.03585,-0.033,0.107158539093364,-0.0676712631622549,-0.991936312290966
2286,330.970739166667,63.1199205555556,5.29,0.00541,0.0583,0.395325111213264,-0.21939628681189,0.891954777876869
2287,336.153681666667,-72.2554119444444,5.29,0.28492,-0.6739,0.278756709664443,-0.123215639751943,-0.952424591732896
2288,34.7374720833333,28.6426738888889,5.3,0.00051,0,0.72120824461569,0.50008641141086,0.479345646710766
2289,35.4859466666667,0.395675555555556,5.3,-0.00089,-0.0068,0.814238510743746,0.580489412252334,0.00690578632356523
2290,39.3515483333333,-52.5430858333333,5.3,0.0122,0.0011,0.470275520529737,0.385623122550541,-0.793810898227566
2291,40.1711479166667,27.0609427777778,5.3,0.00483,-0.0273,0.680467391588213,0.574452415904999,0.454937963733565
2292,70.6934316666667,-50.4813338888889,5.3,-0.00376,0.0346,0.210384928706513,0.600544339596624,-0.771417317637872
2293,70.72636125,43.3651380555556,5.3,0.00318,-0.0521,0.239965806999306,0.686246785158174,0.686645295135154
2294,75.67916,-71.3143,5.3,-0.00074,0.0107,0.0792456111190678,0.310421136868513,-0.947290267501797
2295,86.6140529166667,-46.5971805555556,5.3,0.00076,0.0163,0.0405825538946268,0.685923782805887,-0.726540859484621
2296,87.0009758333333,6.45415611111111,5.3,0.00027,-0.0222,0.0519873565720093,0.99230122072181,0.112408194143758
2297,101.4974775,-14.7961272222222,5.3,-0.00076,-0.0176,-0.192715312113608,0.94743952637248,-0.2553804071264
2298,108.06586125,-40.4988086111111,5.3,-0.00165,-0.0124,-0.23581370104162,0.722931302758334,-0.649432236567597
2299,121.941065416667,21.5818158333333,5.3,0.00166,-0.0672,-0.49195694800927,0.789100664516999,0.36782944765779
2300,132.340525833333,-3.44302333333333,5.3,-0.00131,-0.0217,-0.672319770482017,0.73782071739878,-0.0600559338963114
2301,138.450863333333,43.2178244444444,5.3,-0.0026,-0.0362,-0.545391376388022,0.483355996033866,0.68477385147192
2302,152.524526666667,-12.8159233333333,5.3,-0.00836,-0.1092,-0.865106050984264,0.449875128417935,-0.221819497297597
2303,157.219065416667,-64.1722777777778,5.3,-0.00243,0.0028,-0.401681198224945,0.168693970334915,-0.900108082046381
2304,260.839963333333,-28.1428313888889,5.3,3e-05,-0.0293,-0.140372003668607,-0.870529721654856,-0.471671182394662
2305,289.454160833333,11.5954219444444,5.3,2e-05,0.0126,0.326255431246191,-0.923664730378112,0.20099965034271
2306,295.180764583333,-16.2932675,5.3,0.00484,-0.0502,0.408387663575021,-0.868624781473769,-0.280553925742242
2307,295.641705416667,11.8265827777778,5.3,0.00023,-0.0105,0.423556002255057,-0.88238072042295,0.204950182189696
2308,304.196190833333,24.6711016666667,5.3,0.00106,-0.0167,0.510725776708225,-0.751617641158799,0.417408795432803
2309,305.794556666667,5.34298722222222,5.3,-0.0018,-0.0371,0.582339379058489,-0.807595168392919,0.0931176223181493
2310,317.1401025,-21.1936694444444,5.3,0.00134,-0.0592,0.683440502875204,-0.634201264070929,-0.361521556315145
2311,321.839025416667,37.1167983333333,5.3,0.00021,0.0027,0.626983552526123,-0.492696271481552,0.60344180243823
2312,346.913615,46.3872308333333,5.3,-0.00115,-0.03,0.671867168765533,-0.15618009792595,0.724018152083791
2313,10.2799354166667,39.4586641666667,5.31,-0.00124,-0.003,0.759689483762821,0.137784170999667,0.635521369020832
2314,33.4014258333333,51.0658183333333,5.31,0.03686,-0.1708,0.524632523055705,0.345950143721554,0.777868378204977
2315,50.30676875,21.1470861111111,5.31,0.00155,-0.0224,0.595666736180749,0.717656542052833,0.360763394840086
2316,53.1094158333333,46.0568616666667,5.31,-0.00507,-0.0747,0.416566893863024,0.555004946703983,0.720028841138618
2317,103.945532916667,-22.9414394444444,5.31,-0.00024,0.0042,-0.221937240839789,0.893760336472845,-0.389790100023549
2318,133.460815,-47.5207777777778,5.31,-0.00059,-0.0239,-0.464526408259197,0.490179656323041,-0.737522284786592
2319,139.2378175,-39.4015388888889,5.31,-0.00257,-0.0346,-0.585275721567675,0.504522703210403,-0.6347512675755
2320,139.35498875,-74.8943113888889,5.31,-0.00418,0.0319,-0.197733087709103,0.169747388491548,-0.965446761932176
2321,145.17733125,-57.9835477777778,5.31,-0.00551,0.0076,-0.435222982818367,0.302743294857187,-0.847895897292644
2322,168.966249166667,13.3075780555556,5.31,0.00035,-0.0062,-0.955159413498166,0.186248157206919,0.230178449779441
2323,175.26256375,34.2016355555556,5.31,-0.00112,-0.3805,-0.824238975834915,0.0683069946338717,0.562106987324209
2324,175.618172916667,66.7449061111111,5.31,-0.0076,0.0402,-0.393671479081998,0.0301657696044633,0.918756111762835
2325,183.511239583333,-45.7239194444444,5.31,-0.00336,0.0044,-0.696805940374841,-0.0427556808833954,-0.715984240895379
2326,190.70944,-63.0586244444444,5.31,-0.00196,-0.0035,-0.445186958139503,-0.0841949187259959,-0.891470576050169
2327,192.306905416667,83.4129008333333,5.31,-0.01636,0.0176,-0.112077349706726,-0.0244509644718774,0.993398619899943
2328,199.3151175,13.6757511111111,5.31,0.00056,0.0429,-0.916958738218102,-0.32138601873447,0.236426942981279
2329,287.47028375,-68.4244477777778,5.31,0.02809,-0.0426,0.110395970347473,-0.350765529216071,-0.929933477860008
2330,299.963987916667,-34.6977991666667,5.31,0.00882,-0.0691,0.410635349204679,-0.712274799067843,-0.569247942988304
2331,325.56438125,5.6801375,5.31,0.00075,-0.0058,0.820712488247763,-0.562703298566137,0.0989747918257756
2332,355.158955,-32.0731247222222,5.31,-0.00719,-0.0535,0.844348225682157,-0.0715110694377674,-0.531001168299336
2333,358.1546025,10.9473197222222,5.31,-0.00151,-0.0035,0.981293003623819,-0.0316166760447863,0.189906363334202
2334,16.4206470833333,21.4731813888889,5.32,0.00317,-0.0143,0.892632306800916,0.263065544012756,0.366065683188888
2335,17.6638429166667,68.7786208333333,5.32,0.00649,-0.0275,0.34490657113923,0.109833950731364,0.932188800861564
2336,34.8199829166667,47.3799730555556,5.32,-0.00591,-0.0061,0.555892593997468,0.386643017155257,0.735860449558098
2337,42.32316625,17.4643088888889,5.32,0.00026,-0.0146,0.705277490319632,0.642274600398971,0.300111644777046
2338,57.14782875,-37.6220097222222,5.32,0.00543,-0.0109,0.429668856486606,0.665384187885951,-0.610449470699128
2339,60.9358520833333,5.43562444444444,5.32,8e-05,-0.0054,0.483604068521323,0.870145874916274,0.0947272995277271
2340,69.3069725,0.998314166666667,5.32,-0.00033,-0.0053,0.353307366803305,0.935345040114446,0.0174229875687442
2341,117.25697625,-24.9122075,5.32,-0.00255,0.0147,-0.415368880958704,0.806247339282135,-0.421229059576369
2342,162.314291666667,10.5452022222222,5.32,-0.0003,-0.0244,-0.936646347473185,0.298664570539495,0.183011185640661
2343,174.615031666667,8.13429861111111,5.32,-0.00023,0.0063,-0.985570155799107,0.0929029389677157,0.141493858274078
2344,176.978751666667,8.24589472222222,5.32,-0.00359,0.0121,-0.988286092425107,0.0521614024404551,0.143421712493464
2345,185.897582916667,-35.4126775,5.32,-0.00337,-0.0075,-0.810685933153368,-0.0837416769602581,-0.579461516692124
2346,198.54539625,-19.9309466666667,5.32,-0.00853,0.1597,-0.891286371150097,-0.299005694759276,-0.340887370114549
2347,201.308028333333,-64.4851441666667,5.32,-0.02388,-0.0214,-0.401299509554506,-0.156524922298828,-0.902473629714829
2348,223.93628375,-33.855785,5.32,0.00154,-0.002,-0.598011452782756,-0.576209130709359,-0.557104424706736
2349,247.924035833333,-41.8171447222222,5.32,-0.00031,-0.0011,-0.280101408156008,-0.690637596916078,-0.666755510569659
2350,302.7997425,-36.1012127777778,5.32,0.03772,-1.5755,0.43768494562605,-0.679160796149986,-0.589213459915198
2351,333.57513375,-21.0745663888889,5.32,0.00164,0.0554,0.835620365428323,-0.415257671756462,-0.359582634353826
2352,336.234960416667,-57.7974152777778,5.32,0.02261,-0.3313,0.48772635752379,-0.214757561090074,-0.846169126198315
2353,342.595060416667,-80.1238455555555,5.32,0.00783,-0.0128,0.16366601903926,-0.0513053174752698,-0.985180794885184
2354,26.4114879166667,-25.05261,5.33,0.01174,-0.0724,0.811361835903023,0.402966300014987,-0.423450271333374
2355,45.676145,-7.68547166666667,5.33,0.00177,-0.0036,0.692436761112396,0.708975534360218,-0.133734900227345
2356,50.80497875,49.2132694444444,5.33,0.00211,-0.025,0.412826161749572,0.506264696301627,0.757146364617659
2357,64.8195691666667,-44.2679191666667,5.33,0.00588,-0.0366,0.304672283484218,0.6480359789425,-0.698014448039973
2358,73.3448858333333,2.508225,5.33,0.00198,-0.0164,0.286335481363688,0.957129463098877,0.0437628036154131
2359,73.6990879166667,7.77909722222222,5.33,-0.00146,-0.0271,0.278098951998951,0.950968052061127,0.135354116509808
2360,83.5698870833333,3.766895,5.33,-0.00196,-0.0158,0.111749264478497,0.991562382138468,0.065697368413057
2361,116.017413333333,50.4337936111111,5.33,-0.00097,-0.0278,-0.279402998895702,0.57241943503666,0.770889067635804
2362,123.20327875,68.4740719444444,5.33,-0.00019,0.0073,-0.200930688881063,0.307015930952715,0.930251619943238
2363,127.2697975,-47.9289230555556,5.33,-0.00077,0.0067,-0.405762705973654,0.533222547693329,-0.742314179490311
2364,235.447564583333,12.8475275,5.33,0.00271,-0.0046,-0.552961496897732,-0.802988670989433,0.222357318771482
2365,245.616645833333,-49.5723544444444,5.33,-0.00127,-0.026,-0.267721379430881,-0.590644567770801,-0.761225497181006
2366,258.115872083333,10.5851677777778,5.33,0.00041,-0.0252,-0.202428733871938,-0.961913748723138,0.183696890883878
2367,258.663253333333,14.3899941666667,5.33,-0.00046,0.0328,-0.190407789982005,-0.949727496566851,0.248520735108823
2368,262.599157083333,-1.06292166666667,5.33,-0.00845,-0.172,-0.12878802084277,-0.991498627156859,-0.0185504186870672
2369,284.5614475,17.3609119444444,5.33,1e-05,-0.01,0.239964584235802,-0.923785997994459,0.298389725396033
2370,297.960852916667,-39.8743672222222,5.33,0.00166,-0.0121,0.35983384583564,-0.677865948330923,-0.641106355829165
2371,300.468589166667,-66.9439661111111,5.33,0.00655,-0.0715,0.198582821926425,-0.337549757087282,-0.92012228770205
2372,315.741474166667,-38.6314472222222,5.33,-0.00238,-0.1088,0.559478153098956,-0.54518176810904,-0.624308446143797
2373,318.936844166667,-15.1715002777778,5.33,0.00171,0.0051,0.727707133086136,-0.633995786963122,-0.261709133521489
2374,14.00620875,-11.2665263888889,5.34,-0.00182,-0.008,0.951571410261124,0.237362927602615,-0.19537321150447
2375,56.4185104166667,6.04999111111111,5.34,0.00138,-0.0156,0.550041712564599,0.828459875515155,0.105396153157586
2376,79.7967458333333,2.59580638888889,5.34,-0.00121,-0.0533,0.176958872079582,0.983175663436681,0.0452898710327614
2377,83.1723054166667,-1.59183111111111,5.34,-0.00014,0.0007,0.118838036922759,0.992524982794508,-0.0277791200203857
2378,83.2482045833333,-64.2275172222222,5.34,0.00508,-0.0013,0.0511186328681423,0.431783229341631,-0.900527694317618
2379,93.8546995833333,16.1431752777778,5.34,0.00011,-0.0127,-0.0645757136918423,0.958396854438125,0.278038570353642
2380,95.4422079166667,53.4521791666667,5.34,0.00249,-0.0889,-0.0564776075485512,0.592809237757005,0.803360123154959
2381,97.20672,-7.03465638888889,5.34,-0.00047,-0.005,-0.124505241462678,0.984631719064937,-0.122469680572572
2382,101.706289166667,57.1691761111111,5.34,0.00171,-0.0388,-0.110001502690828,0.530883699177673,0.840275054582242
2383,111.182722916667,-31.808905,5.34,-0.00168,0.0087,-0.307073533515692,0.792391450572506,-0.527087880788192
2384,113.786653333333,30.9609436111111,5.34,-0.00196,0.0058,-0.3458646541594,0.784675140677628,0.514453656421784
2385,121.825165416667,-20.5543419444444,5.34,-0.00074,0.0017,-0.493759064812233,0.795571405366487,-0.351095606464881
2386,124.954015833333,-71.5149063888889,5.34,-0.00364,0.037,-0.181648452187444,0.259864517223729,-0.948406174856524
2387,128.177070833333,20.4411619444444,5.34,-0.00318,-0.0447,-0.579173305955358,0.736604367426292,0.349245311432026
2388,132.645074166667,-66.7929808333333,5.34,0.01567,0.1004,-0.266954134356186,0.289852454130787,-0.919087071492413
2389,141.038435833333,-80.7868761111111,5.34,-0.05769,0.1354,-0.124494299625573,0.100675291570065,-0.987099617580729
2390,155.8720675,-38.0098394444444,5.34,-0.01344,-0.0536,-0.719069693966038,0.322076211977439,-0.61579679188662
2391,161.5689875,-64.5145594444444,5.34,-0.00245,0.0109,-0.408210434705655,0.1360389847379,-0.902694652487153
2392,182.061301666667,-48.6924875,5.34,-0.00197,-0.007,-0.659673025838618,-0.0237429717091504,-0.751177589039596
2393,216.202609583333,-24.8063105555556,5.34,-0.00392,-0.0181,-0.732478694296604,-0.536144597346311,-0.419552062487964
2394,228.797307916667,4.93936472222222,5.34,-0.00154,0.0039,-0.656278555780788,-0.749589887833445,0.0861014359934057
2395,253.2419075,31.7016738888889,5.34,-0.00714,-0.0171,-0.245311228325505,-0.814663011430315,0.525496507186036
2396,297.004995416667,-56.3626113888889,5.34,0.01112,-0.1374,0.251524239070436,-0.493537733717368,-0.832559945323556
