Star_ID,RA,Dec,Distance,pm_RA,pm_Dec,Magnitude,Spectral_Type,Color_Index,x,y,z,v_x,v_y,v_z,RA_Radians,Dec_Radians,pm_RA_Radians,pm_Dec_Radians,Luminosity,RA_hrs,x0,y0,z0
8777,28.27044,29.578829,19.4175,12.02,-233.69,3.42,F6IV,0.488,14.872602,7.99818,9.584806,-3.66e-06,-6.9e-07,-2.731e-05,0.493412345902789,0.516247958590462,5.82746044027778e-08,-1.13296109e-06,14.0734313831835,1.884696,0.765943854581386,0.411908682776785,0.493620551316598
8795,28.32228,40.72979,193.4236,-9.6,-4.17,5.42,K1III,1.311,129.029325,69.539836,126.207405,1.74e-06,-9.29e-06,-7.63e-06,0.494316972756508,0.710868931103612,-4.65421133333333e-08,-2.021673e-08,221.411411209126,1.888152,0.667081747024362,0.359521190652702,0.652492495174151
8813,28.38255,19.293852,50.3018,79.43,-99.1,3.88,A1p Si,-0.047,41.769649,22.568336,16.620371,-3.03e-06,2.038e-05,-2.315e-05,0.495368912515682,0.336741238059376,3.85087506465278e-07,-4.80450357e-07,61.8301072751713,1.89217,0.830381034147355,0.448658566610475,0.330413118285886
8814,28.388955,3.187536,54.9149,23.69,23.9,4.61,K0III SB,0.928,48.236339,26.069281,3.053521,2.364e-05,1.995e-05,8.06e-06,0.495480817958158,0.0556330068666037,1.14852360923611e-07,1.15870469e-07,37.6010523668496,1.892597,0.878379183028099,0.474719045420703,0.0556043050288846
8818,28.41153,-46.302669,104.8218,-92.38,-91.46,4.39,M4III SB,1.597,63.693781,34.455513,-75.786103,-5.98e-06,-5.66e-05,-3.359e-05,0.495874641129817,-0.80813401784268,-4.47870878097222e-07,-4.43410592e-07,167.803107829095,1.894102,0.60763796611733,0.328706667536141,-0.722999328388401
8863,28.59183,-42.49695,94.0734,-34.32,-28.34,5.12,A3V,-0.06,60.903095,33.194145,-63.551448,7.77e-06,-1.359e-05,-1.782e-05,0.499021650104517,-0.741711697216724,-1.66388055166667e-07,-1.37396197e-07,68.9922009844047,1.906122,0.647398845380709,0.352853561839429,-0.675550959511533
8867,28.59876,63.670101,126.2626,31.98,-18.66,3.35,B2pvar,-0.15,49.169644,26.806887,113.163436,-3.57e-06,2.035e-05,-1.24e-05,0.499142499629882,1.11125290442047,1.55043415041667e-07,-9.0466232e-08,634.453795775715,1.906584,0.389424241402591,0.212310055837495,0.896255097836713
8884,28.66002,20.808035,17.9856,96.32,-108.8,2.64,A5V...,0.165,14.752622,8.063457,6.389157,-4.43e-06,7.15e-06,-1.032e-05,0.5002117420097,0.363168721573765,4.66972537111111e-07,-5.27477284e-07,24.7742205763328,1.910668,0.82024810245574,0.448329090964484,0.355238056256248
8909,28.73358,-67.647303,67.0691,76,73.17,4.68,G5III,0.931,22.365936,12.262188,-62.029417,1.96e-06,2.925e-05,2.418e-05,0.501495572010976,-1.18066817104101,3.68458397222222e-07,3.5473817e-07,52.6259562080318,1.915572,0.333477685516663,0.182827809059909,-0.924860327561304
8974,28.96266,23.577322,170.9402,12.06,-8.88,5.76,K1III,1.185,137.0765,75.866022,68.373787,9.22e-06,1.652e-05,-1.02e-06,0.505493824599636,0.411501889299777,5.8468529875e-08,-4.3051454e-08,126.357201852265,1.930844,0.801896839648853,0.443815748629084,0.399986299552857
8982,28.977,37.277786,282.4859,9.42,-6.27,5.89,K5III,1.599,196.637634,108.894864,171.09608,3.28e-06,1.656e-05,-2.5e-06,0.505743992607676,0.650620097019101,4.56694487083333e-08,-3.0397817e-08,306.196343369068,1.9318,0.696097019903649,0.385487671178626,0.605679943741361
8989,28.98846,-51.608896,17.8508,681.24,284.23,3.69,G5IV,0.844,9.696827,5.372709,-13.991232,-1.521e-05,5.897e-05,2.032e-05,0.505944033016277,-0.900745155623165,3.30274471741667e-06,1.377985924e-06,9.27256742580594,1.932564,0.543222289298021,0.300970019486505,-0.783789890072658
8990,29.000055,68.685242,215.0538,13.82,-9.73,4.97,B8III,-0.084,68.369027,37.897739,200.343411,-6.52e-06,1.286e-05,-2.655e-05,0.506146342260943,1.19878361524175,6.70012506527778e-08,-4.7172371e-08,414.190372622101,1.933337,0.317916397231964,0.176224335537468,0.931597631993247
9002,29.038905,37.25183,96.9932,182.88,10.54,5.69,G8III...,1.06,67.499796,37.475858,58.712186,-2.37e-06,9.704e-05,4.047e-05,0.506824452988516,0.650167078119409,8.86627259e-07,5.1099361e-08,43.4110209707345,1.935927,0.695919934671073,0.386372688468904,0.605319411660258
9042,29.167485,-22.526785,108.2251,62.22,-30.19,4.92,K3III,1.434,87.291762,48.720739,-41.462783,1.06e-06,3.798e-05,-2.521e-05,0.50906854244688,-0.393166565695937,3.01651072041667e-07,-1.4636525e-07,109.849984505838,1.944499,0.806574190802192,0.450178573465746,-0.383115291686635
9076,29.29188,-47.385277,76.1035,101.65,8.79,4.82,G8III,0.864,44.938717,25.210184,-56.006405,-9.02e-06,3.794e-05,-6.84e-06,0.51123982011468,-0.827029105117683,4.92813106284722e-07,4.2615122e-08,59.5387894127685,1.952792,0.590494620098883,0.331260095840308,-0.735923129503446
9091,29.33772,17.817532,159.4896,34.28,-23.71,5.09,K1p...,0.921,132.365839,74.39489,48.801672,-1.234e-05,2.347e-05,-1.902e-05,0.512039851198635,0.310974593193424,1.66194129694444e-07,-1.14949323e-07,203.985830026856,1.955848,0.829934268524633,0.466456096401171,0.305986633790863
9113,29.432265,27.804381,140.2525,13.4,-58.83,5.84,M2III,1.576,108.048181,60.962216,65.421365,9.41e-06,1.577e-05,-3.681e-05,0.513689895444041,0.48527799036098,6.49650331944444e-08,-2.85215888e-07,79.0678627999824,1.962151,0.770383443404721,0.434660508888936,0.466454276580563
9135,29.48217,23.596061,39.4945,-91.51,-14.45,4.79,F0V,0.29,31.505782,17.812162,15.809093,8.77e-06,-1.517e-05,-2.94e-06,0.514561026036258,0.41182895401371,-4.43652999076389e-07,-7.0055576e-08,16.4892157315083,1.965478,0.797725862017631,0.451003925514233,0.400286033030107
9203,29.639595,49.204352,75.0188,6.26,41.23,5.7,K0IV,1.005,42.601126,24.239773,56.792581,-1.122e-05,-3.77e-06,9.49e-06,0.517308553556693,0.85877795102595,3.03493364027778e-08,1.9988868e-07,25.7276429534678,1.975973,0.567872747523296,0.323115903804954,0.757044685159767
9217,29.691765,-61.569859,22.0119,262.54,26.88,2.86,F0V,0.29,9.103629,5.191033,-19.357346,-5.26e-06,2.925e-05,-1.231e-05,0.518219158261073,-1.07459675971823,1.27282983693056e-06,1.30317917e-07,30.2830769426578,1.979451,0.413577975495034,0.235821936776728,-0.87939824443781
9288,29.89866,21.05857,119.9041,140.8,-14.35,5.89,K0III-IV,1.031,97.003668,55.77661,43.084186,-3.985e-05,7.149e-05,-8.52e-06,0.521829977904544,0.367541376255824,6.82617662222222e-07,-6.9570763e-08,55.1569191260803,1.993244,0.809010716233599,0.465176618110635,0.359322104778362
9293,29.90838,64.621602,75.3012,35.76,-15.22,5.29,A0Vn,0.002,27.975582,16.092191,68.034445,-2.6e-07,1.491e-05,2.24e-06,0.521999641982006,1.12785972034938,1.73369372166667e-07,-7.3788642e-08,37.8094186683296,1.993892,0.371515945749861,0.213703454232159,0.903496948363873
9294,29.91177,-42.030532,89.9281,-50.58,-99.76,5.57,K1III,1.052,57.899898,33.309689,-60.209409,3.54e-06,-2.34e-05,-5.079e-05,0.522058869335853,-0.733571165938611,-2.45218759625e-07,-4.83650127e-07,41.6485609340741,1.994118,0.643844556724336,0.370403056270918,-0.669526521268281
9307,29.94249,-20.824539,180.5054,17.93,15.2,5.43,M0/M1III,1.64,146.194756,84.210066,-64.170938,-1.616e-05,8.8e-06,1.789e-05,0.522595118612063,-0.363456762197809,8.69270929236111e-08,7.3691679e-08,190.897394112351,1.996166,0.809919674234402,0.466524038901557,-0.355507302899699
9328,30.00126,-21.077831,89.7666,133.01,-24.53,3.99,K5/M0III,1.554,72.537969,41.881981,-32.283342,-1.739e-05,5.68e-05,-1.658e-05,0.523620763443419,-0.367877558591956,6.44850676506944e-07,-1.18924795e-07,177.991802039534,2.000084,0.808071770425596,0.466564148382412,-0.359635800895069
9334,30.03816,3.097015,33.5008,231.21,-255.2,5.89,G2IV,0.61,28.958891,16.745153,1.809933,-3.189e-05,2.494e-05,-4.232e-05,0.52426487720497,0.05405310811052,1.1209377108125e-06,-1.237244512e-06,4.30526610491711,2.002544,0.864427847653361,0.499845578201976,0.0540267910698999
9353,30.111765,-8.523873,145.9854,86.73,-19.32,5.43,M3III,1.391,124.889575,72.430213,-21.638181,-2.73e-05,5.512e-05,-1.443e-05,0.52554935619042,-0.148769650577526,4.20478905145833e-07,-9.3666003e-08,124.968339721122,2.007451,0.855493263366478,0.496146821008607,-0.148221484062289
9420,30.311385,-30.00183,90.2527,-108.68,-108.79,5.34,G8III,0.883,67.475079,39.44718,-45.128954,2.18e-05,-4.233e-05,-5.349e-05,0.529033507664305,-0.523630718002026,-5.26895508027778e-07,-5.27428803e-07,51.856117768584,2.020759,0.747621857336952,0.437074247104189,-0.500027660185267
9439,30.4266,-44.713509,115.0748,-31.8,-48.79,5.15,K5III,1.471,70.51357,41.414029,-80.962092,-2.696e-05,-3.64e-05,2.96e-06,0.531044335005934,-0.780397949730197,-1.54170750416667e-07,-2.36540594e-07,100.46157902784,2.02844,0.612764187347831,0.359889119851941,-0.703562273090412
9460,30.48966,70.90702,35.2609,-54.46,-10.69,4.49,A3IV,0.164,9.93903,5.852056,33.32112,4.77e-06,-7.99e-06,-5.43e-06,0.532144923741609,1.23756096151741,-2.64029530430556e-07,-5.1826582e-08,17.3141031289015,2.032644,0.281870680489708,0.165966008528103,0.944988996493355
9467,30.511755,2.763759,46.1681,33.29,-0.42,3.82,A2,0.024,39.728779,23.413015,2.226137,4.14e-06,1.109e-05,3.5e-07,0.53253049920165,0.0482367021831012,1.61394474256944e-07,-2.036217e-09,55.0554098484794,2.034117,0.860522919296658,0.507124571247705,0.0482179904391407
9485,30.575385,54.487541,223.2143,33.79,-3.4,4.99,B8III,-0.071,111.632689,65.954843,181.694021,-1.704e-05,3.24e-05,-3.8e-06,0.533641246412248,0.950986993767931,1.63818542659722e-07,-1.6483665e-08,438.126982022493,2.038359,0.500114791335484,0.295477134820019,0.813989224920095
9513,30.646155,13.476716,206.1856,-0.08,-4.99,5.97,M2III,1.584,172.503518,102.205958,48.051579,-4.95e-06,-3.03e-06,-6.52e-06,0.534876350606304,0.235213065318232,-3.87850944444444e-10,-2.4192202e-08,151.495593204034,2.043077,0.836642202024492,0.495698935338955,0.233050190507184
9544,30.718695,64.901466,83.8926,-12.57,-11.69,6,A1Vn,0.029,30.59206,18.177708,75.971229,-3.01e-06,-7.74e-06,-2.517e-05,0.536142342765553,1.13274426609621,-6.09410796458333e-08,-5.6674719e-08,24.4118110605489,2.047913,0.364658233366353,0.216679177143835,0.905579652504627
9550,30.741495,33.284135,120.048,-15.99,-6.75,5.5,A2V,0.029,86.25359,51.298133,65.881321,8.81e-06,-5.58e-06,-1.6e-06,0.536540208685059,0.580917744656924,-7.75217075208333e-08,-3.2724923e-08,79.2136454152851,2.049433,0.71849226515616,0.427313588358582,0.54879136483265
9552,30.74403,-15.305932,109.8901,25.62,7.32,5.87,K0II/III,0.966,91.096153,54.183682,-29.008024,-1.01e-06,1.528e-05,2.14e-06,0.536584641831068,-0.267138908476841,1.24209264958333e-07,3.5488361e-08,47.206304126359,2.049602,0.828974727267723,0.493071194937922,-0.263972912007829
9553,30.75078,64.390018,537.6344,-0.98,-1.95,5.59,B8Ib,0.325,199.714593,118.82138,484.815549,-2.35e-06,-4.37e-06,-2.064e-05,0.536702415427227,1.12381782027867,-4.75117406944444e-09,-9.453866e-09,1461.50397200616,2.050052,0.371469275158313,0.221007842045631,0.90175723527327
9568,30.79854,0.128507,86.1326,75.85,21.74,5.42,A5III,0.146,73.985486,44.101649,0.193184,-4.81e-06,3.4e-05,9.11e-06,0.537535950647796,0.0022428662368225,3.67731176701389e-07,1.05398494e-07,43.8934785534717,2.053236,0.858970783912666,0.512019689002174,0.00224286838141335
9577,30.85902,72.421294,48.1696,-44,22.51,3.95,A2V,-0.002,12.488444,7.46198,45.920103,-2.74e-06,-1.361e-05,-1.206e-05,0.53859149146733,1.26399003290114,-2.13318019444444e-07,1.09131559e-07,53.1618395073963,2.057268,0.259259866211904,0.154912085339124,0.953302977855241
9600,30.913905,25.935471,48.7092,125.66,9.27,5.64,F8IV,0.537,37.580936,22.504141,21.303451,-3.44e-06,3.253e-05,9.13e-06,0.539549318647621,0.452659366244495,6.09216870986111e-07,4.4942228e-08,11.460405911366,2.060927,0.771534675731577,0.462008324747318,0.437358608018577
9601,30.918705,-4.103516,166.113,6.62,-62.67,5.61,K5Iab:,1.589,142.142742,85.133701,-11.886839,1.604e-05,1.582e-05,-5.217e-05,0.539633133828324,-0.0716198695364137,3.20946656527778e-08,-3.03832733e-07,137.025059712425,2.061247,0.855697896545074,0.512504116119789,-0.0715586529261839
9609,30.950715,-0.340251,110.9878,82.76,-43.09,5.96,G5V...,0.851,95.182756,57.08019,-0.659098,-1.97e-06,5.074e-05,-2.333e-05,0.540191860778268,-0.0059384969293725,4.01231802027778e-07,-2.08906214e-07,44.2996199100364,2.063381,0.857594889724779,0.514291492975998,-0.00593846532895268
9618,30.97476,42.329725,120.4819,43.08,-50.85,2.1,B8V,1.37,76.368059,45.840864,81.131974,-3.58e-06,2.72e-05,-3.022e-05,0.540611676505169,0.738793066882135,2.08857733583333e-07,-2.46527756e-07,1828.10021614274,2.064984,0.6338558873865,0.380479104257545,0.673396142882367
9655,31.12266,-29.296819,113.7656,12.56,8.54,4.68,B9.5p (Si),-0.156,84.934027,51.281306,-55.669463,1.29e-05,1.588e-05,-5.4e-06,0.543192812810235,-0.51132594872298,6.08925982777778e-08,4.1403088e-08,151.356124843621,2.074844,0.746569262823442,0.450762174924805,-0.489334034647419
9706,31.279725,77.281341,33.1565,138.9,-47.56,5.27,F0Vn,0.345,6.238652,3.790315,32.342708,-1.022e-05,1.991e-05,-2.762e-05,0.54593422030427,1.34881384744787,6.73406202291667e-07,-2.30577386e-07,7.46792589930883,2.085315,0.188161439791701,0.1143127699576,0.97546289688544
9741,31.381545,76.11506,122.6994,-12.19,-20.49,5.22,G8III,0.954,25.137365,15.332746,119.114073,1.388e-05,-3e-08,-2.92e-06,0.547711273885608,1.32845841378967,-5.90987876597222e-08,-9.9338323e-08,107.053285383336,2.092103,0.204869308050138,0.124962202267383,0.970779591165545
9814,31.641345,22.648317,55.6793,20.62,-35.84,5.03,A2m,0.121,43.747169,26.956985,21.440676,9.89e-06,1.263e-05,-4.2e-06,0.552245769725083,0.395287699624299,9.99685809305556e-08,-1.73757223e-07,26.254273189937,2.109423,0.785697548366654,0.484146250874106,0.38507372054605
9861,31.793325,23.462423,20.1776,190.73,-145.77,2.01,K2III,1.151,15.731986,9.751722,8.03361,-1.649e-05,1.173e-05,-1.894e-05,0.554898130994913,0.409496533262107,9.24685132923611e-07,-7.06712902e-07,55.6672798150948,2.119555,0.779681059347212,0.48329699459931,0.398147536356165
9954,32.12181,37.859077,58.6854,154.22,-43.64,4.78,A5IV-V,0.12,39.240709,24.636572,36.016533,-1.14e-05,4.464e-05,-4.78e-06,0.560631447197009,0.660765549738963,7.47679658152778e-07,-2.1157269e-07,36.745147919994,2.141454,0.66866217509913,0.419805765631737,0.613721447184349
9967,32.16909,58.423601,100000,-0.82,-1.63,5.66,A1Ia,0.595,44324.688389,27879.353816,85194.269558,0.00076516,1.167e-05,-0.00044513,0.561456434214618,1.01968419585346,-3.97547218055556e-09,-7.902462e-09,47424198.5260244,2.144606,0.443246845828141,0.278793597909244,0.851942699615545
10011,32.28876,-43.516596,159.7444,-48.33,-51.42,5.84,K1III,1.197,97.929404,61.881416,-109.994187,-1.949e-05,-5.659e-05,-1.057e-05,0.563545231783547,-0.759507875297947,-2.343104518125e-07,-2.49291194e-07,102.517970482556,2.152584,0.613038717977684,0.387378685689054,-0.688564655013672
10030,32.35554,25.939892,88.4956,77.5,-33.1,4.98,F2III,0.339,67.224647,42.588967,38.710457,-1.177e-05,3.19e-05,-1.232e-05,0.564710822642771,0.45273652585838,3.75730602430556e-07,-1.60473328e-07,69.5024317588797,2.157036,0.759638460315176,0.481254773879912,0.437427996620912
10041,32.38587,34.987297,38.8954,148.78,-39.13,3,A5III,0.14,26.909766,17.068198,22.302471,-4.38e-06,3.044e-05,-1.8e-07,0.565239979425697,0.610643527058561,7.21305793930556e-07,-1.89707593e-07,83.0998041044432,2.159058,0.691848540931294,0.438821136376608,0.57339480873163
10133,32.656635,19.500338,171.2329,88.73,-27.1,5.68,M3III,1.641,135.89537,87.098165,57.159847,1.528e-05,9.728e-05,-7.2e-07,0.569965901032814,0.340345096385564,4.30175178756944e-07,-1.31384507e-07,136.521169506645,2.177109,0.793626527320903,0.508651357354969,0.33381242007078
10189,32.837835,8.569805,40.7166,-141.2,-114.26,5.64,G0IV,0.569,33.828352,21.832511,6.067329,2.64e-06,-3.147e-05,-2.504e-05,0.573128320126977,0.149571310954029,-6.84556916944444e-07,-5.53948111e-07,8.00940030533287,2.189189,0.830827816901096,0.53620881489246,0.149014245946429
10192,32.842605,-10.052162,47.5964,-27.3,-171.15,6,F5V,0.418,39.374983,25.41691,-8.307715,6.93e-06,-3.02e-06,-4.085e-05,0.573211699901321,-0.175443323387872,-1.32354134791667e-07,-8.29758614e-07,7.85597332260989,2.189507,0.827266422430888,0.534007886989867,-0.174544673224412
10211,32.899305,-1.825429,119.0476,-11.27,-33.24,5.94,G9III:,0.967,99.905021,64.629756,-3.792195,3.048e-05,1.197e-05,-2.022e-05,0.574201321913109,-0.0318597540805863,-5.46385017986111e-08,-1.61152067e-07,51.9517283011067,2.193287,0.839200360583633,0.542888620945882,-0.0318543567472044
10256,33.092865,30.303067,89.1266,-64.59,-61.07,4.94,F5V comp SB,0.77,64.466842,42.013918,44.970869,1.308e-05,-2.479e-05,-3.207e-05,0.577579351014883,0.528888285337502,-3.13141156270833e-07,-2.96075714e-07,73.1139083483417,2.206191,0.723318695639863,0.471397183401201,0.504573840006853
10272,33.156405,24.167778,228.833,41.64,-6.28,5.96,K0,1.366,174.783136,114.185067,93.686519,-2.366e-05,3.972e-05,-6.77e-06,0.578688381418645,0.421807303594884,2.01876416583333e-07,-3.0446299e-08,188.451674172155,2.210427,0.763802233104434,0.498988568651839,0.409410010941927
10281,33.19809,-2.393637,39.6983,374.41,-73.08,5.65,F8V,0.546,33.189816,21.717227,-1.657986,-4.507e-05,5.662e-05,-1.38e-05,0.579415973920387,-0.0417768501410737,1.81519090136806e-06,-3.54301837e-07,7.5439708219799,2.213206,0.836052452277696,0.547057590426384,-0.041764695585258
10282,33.200325,21.210993,28.8684,162.52,4.07,5.23,F5V,0.457,22.519531,14.736568,10.444706,-7.84e-06,2.205e-05,2.75e-06,0.579455028292944,0.370201665654265,7.87919193638889e-07,1.9731916e-08,5.87218865971303,2.213355,0.780074318523697,0.510472649932016,0.361803442840412
10296,33.22695,-30.723825,98.2318,15.32,7.15,5.27,A0V,-0.013,70.638004,46.271701,-50.186714,4.81e-06,1.187e-05,-2.3e-06,0.579919747892739,-0.536231906688442,7.42734558611111e-08,3.4664178e-08,65.5239394015981,2.21513,0.719094507173658,0.471045485056407,-0.510900421570239
10300,33.249975,8.846717,117.5088,-26.23,-14.4,4.36,G8II:,0.878,97.101875,63.662733,18.071856,5.87e-06,-1.402e-05,-8.73e-06,0.580321659292001,0.154404344134763,-1.27166628409722e-07,-6.981317e-08,216.770410481969,2.216665,0.826337358098786,0.541769996352794,0.153791552636072
10302,33.2541,-21.000137,106.383,55.83,40.75,5.86,K0III,1.006,83.053783,54.460973,-38.124618,2.085e-05,4.81e-05,5.69e-06,0.580393598375431,-0.366521542336227,2.70671477854167e-07,1.97561574e-07,44.6272370762252,2.21694,0.780703038407932,0.5119312244786,-0.358370181829437
10304,33.26376,15.27986,146.8429,99.23,-20.94,5.72,M0III,1.551,118.443118,77.695424,38.698147,-1.649e-05,7.366e-05,-8.18e-06,0.580562184455383,0.26668385770014,4.81080615215278e-07,-1.01519984e-07,96.7386449968951,2.217584,0.806596489354707,0.529104850944641,0.263533982756516
10316,33.305535,44.231652,162.6016,-20.58,-15.25,4.84,K4III,1.476,97.371981,63.974858,113.424253,-1.226e-05,-2.746e-05,-4.143e-05,0.581291270971765,0.771987959076747,-9.97746554583333e-08,-7.3934086e-08,266.931606362429,2.220369,0.598839166647999,0.393446625619356,0.697561040538441
10342,33.40092,51.065818,64.9773,347.43,-170.79,5.31,G8III:var,0.926,34.089331,22.47899,50.543975,-1.082e-05,0.00012395,-1.233e-05,0.582956140396491,0.891266662883756,1.68438817035417e-06,-8.28013285e-07,27.6439437122034,2.226728,0.524635581019299,0.345945514503568,0.777868374548936
10394,33.56049,-67.841441,238.0952,25.19,45.66,5.57,M1III,1.556,74.832739,49.644594,-220.510568,3.296e-05,5.675e-05,-4.75e-06,0.585741032589954,-1.18405651304815,1.22124566131944e-07,2.21365926e-07,292.146037387733,2.237366,0.314297612708304,0.208506572907792,-0.926143628008155
10416,33.63312,-41.166765,105.7082,-20.87,-26.12,5.91,G9III,0.965,66.255831,44.075473,-69.582812,7.56e-06,-7.81e-06,-1.95e-05,0.587008732669618,-0.718495583041664,-1.01180615131944e-07,-1.26633333e-07,42.1114310436318,2.242208,0.62677957946124,0.416953803114119,-0.658252903403444
10489,33.8691,-67.746366,149.7006,43.01,-12.65,5.67,K2III,1.306,47.072649,31.594872,-138.550514,-1.898e-05,2.485e-05,-1.957e-05,0.591127271535685,-1.18239713962814,2.08518364006944e-07,-6.132893e-08,105.293121284344,2.25794,0.314445595240964,0.211052603114546,-0.925516486267063
10510,33.92826,25.043043,51.0725,-88.69,-87.16,5.57,F6V,0.52,38.392625,25.826248,21.618772,-1.399e-05,-3.588e-05,-3.86e-05,0.592159863664034,0.437083561568474,-4.29981253284722e-07,-4.22563603e-07,13.4400226308216,2.261884,0.751733539337327,0.505682354166645,0.423298998959192
10517,33.941835,25.782937,42.1053,176.41,-66.38,5.79,F6IV-V,0.439,31.453504,21.169262,18.314347,4.65e-06,4.653e-05,-6.3e-07,0.592396649523371,0.449997148080941,8.55259813868055e-07,-3.21819321e-07,7.46105085193063,2.262789,0.747016289154102,0.5027662349651,0.434962960167246
10535,33.984525,33.358895,86.0585,-14.86,-33.25,5.25,A0V,-0.004,59.601842,40.178525,47.321987,9.08e-06,-1.35e-06,-1.215e-05,0.593141886621012,0.582222552495205,-7.20433129305556e-08,-1.61200548e-07,51.238923866468,2.265635,0.692573598477089,0.466874679505816,0.549881663932193
10578,34.12731,-51.512165,47.1254,90.75,-21.9,3.56,B8IV-V,-0.12,24.277871,16.454316,-36.88702,-9.6e-06,1.854e-05,-1.112e-05,0.595633835723632,-0.899056877024215,4.39968415104167e-07,-1.06174196e-07,72.845042329233,2.275154,0.515175706238952,0.34915841261904,-0.782740311085707
10618,34.24602,-6.422116,102.0408,93.21,-106.93,5.51,G8III,0.962,83.820612,57.062896,-11.413527,-2.496e-05,3.879e-05,-5.336e-05,0.597705734079777,-0.112087072098595,4.51894831645833e-07,-5.18411268e-07,56.7022118160543,2.283068,0.82144159581892,0.559216165243242,-0.111852515345471
10620,34.262865,34.224231,10.784,1151.61,-246.32,4.84,G0V,0.607,7.36921,5.020051,6.065246,-3.252e-05,5.069e-05,-1.444e-05,0.597999933674733,0.597325516810751,5.58316282664583e-06,-1.194193057e-06,1.17381593248322,2.284191,0.683355268106921,0.465504646213145,0.562433108826723
10645,34.328595,33.847194,34.4353,44.91,-52.42,4.03,A1Vnn,0.019,23.617959,16.128369,19.179839,9.62e-06,1.565e-05,7.1e-07,0.599146943135959,0.590744969280854,2.177298239375e-07,-2.54139331e-07,25.2348077248058,2.288573,0.685862424016539,0.468365375898579,0.556979900877527
10692,34.4994,57.89982,125.9446,60.79,5.04,5.75,K3III,1.175,55.15671,37.907493,106.690245,-2.183e-05,3.003e-05,4.23e-06,0.602128147784569,1.01054250380283,2.94718236409722e-07,2.4434609e-08,69.2468464322636,2.29996,0.437944831157334,0.300984390983227,0.847120251940083
10697,34.506,1.757802,24.3546,365.99,371.16,5.6,G0.5IV,0.588,20.060574,13.790344,0.747076,-2.84e-06,5.048e-05,4.465e-05,0.602243292733908,0.03067943005149,1.77436958946528e-06,1.799434456e-06,2.97303484967702,2.3004,0.823679083366319,0.566225957822911,0.0306746200033034
10703,34.519125,57.516321,251.2563,-13.48,-1.81,5.99,G7III,1.039,111.181677,76.467643,211.945779,5.86e-06,-1.59e-05,-1.067e-05,0.602472504162264,1.00384917921764,-6.53528841388889e-08,-8.775127e-09,221.003931734918,2.301275,0.442503105913337,0.304341482907941,0.843544464173908
10706,34.53141,19.901164,137.1742,-16.07,0.9,5.58,A1Vn,0.011,106.257697,73.114668,46.69393,1.064e-05,-5.65e-06,2.65e-06,0.602686698291363,0.347340828179076,-7.79095584652778e-08,4.363323e-09,96.0284679209381,2.302094,0.774618289678295,0.533005874772632,0.340398652690833
10766,34.737465,28.642674,115.4734,6.72,-0.04,5.29,A2V,0.037,83.280388,57.746692,55.351685,8e-08,4.63e-06,1.45e-06,0.606283218070444,0.499908967303156,3.25794793333333e-08,-1.93925e-10,88.879171988482,2.315831,0.721208305676215,0.500086321720006,0.479345648412707
10793,34.820055,47.379973,75.358,-60.05,-6.06,5.31,A1V,0.006,41.890805,29.136541,55.452774,-3.19e-06,-2.894e-05,-2.408e-05,0.607724559607117,0.826936528927546,-2.91130615173611e-07,-2.9379709e-08,37.1877583324936,2.321337,0.55589210815049,0.386643716926115,0.735860448901531
10845,34.976085,-55.944796,189.0359,23.32,18.71,5.81,K5III,1.57,86.739682,60.681938,-156.616306,2.238e-05,4.174e-05,-3.192e-05,0.610447833262315,-0.976420891299409,1.13058550305556e-07,9.0708639e-08,147.638627775386,2.331739,0.458852138554093,0.321006385069507,-0.828498410190957
10918,35.242485,50.151466,120.3369,38.84,-31.23,5.57,B9p Si,-0.089,62.974654,44.493783,92.387561,-2.72e-06,2.582e-05,-1.324e-05,0.615097336639293,0.87530819918602,1.88301633527778e-07,-1.51407312e-07,74.6105085193063,2.349499,0.523319960585862,0.369743069185049,0.767741025113307
10975,35.43747,-68.659418,42.8266,-50.07,2.38,4.08,A3V,0.034,12.697968,9.036411,-39.890188,8.22e-06,-6.91e-06,-5.54e-06,0.618500600970664,-1.19833290703756,-2.42746209854167e-07,1.1538565e-08,37.2906539962153,2.362498,0.29649608333408,0.211000763699431,-0.931433706865823
10995,35.48595,0.395675,330.033,-13.41,-6.81,5.29,M2III,1.648,268.725746,191.580781,2.279138,3.167e-05,-3.77e-06,-1.073e-05,0.619346606131748,0.00690583911165375,-6.50135145625e-08,-3.3015811e-08,726.440418592476,2.36573,0.814238477026763,0.58048945966168,0.00690577662752281
11003,35.50638,-10.777534,29.656,153.43,-81.89,5.43,F0V,0.364,23.715737,16.920257,-5.545577,-4.79e-06,2.368e-05,-1.386e-05,0.619703151684263,-0.188103445871826,7.43849630076389e-07,-3.97013923e-07,5.15703406302646,2.367092,0.799691521765264,0.570548782945127,-0.186996139790613
11007,35.520765,-17.662169,135.6852,9.02,-58.12,5.89,K2III,1.231,105.229171,75.116783,-41.167422,-1.527e-05,-3.61e-06,-3.55e-05,0.619954214639197,-0.308263007519971,4.37301939861111e-08,-2.81773711e-07,70.6642900425207,2.368051,0.775539169244262,0.553610896321615,-0.303403975652755
