SSP_ID,SKY2000_ID,RA,DE,Vmag,pmRA,pmDE,X,Y,Z
2443,J112904.12+392013.1,172.267174583333,39.3369744444444,5.36,-0.00464,0.0132,-0.766397939834971,0.104068206449867,0.633880119756899
2444,J115956.91+033918.7,179.987135,3.65519694444444,5.36,-0.00129,-0.0084,-0.997965749753482,0.000224079848384222,0.0637519576734083
2445,J120438.88-681944.0,181.16202125,-68.3289122222222,5.36,-0.00705,-0.0064,-0.369201913791767,-0.00748884655505258,-0.929319032426309
2446,J122957.32+582420.6,187.4888525,58.4057422222222,5.36,-0.0085,0.0888,-0.51943179566862,-0.0682816832807981,0.851779444091494
2447,J132301.11-174406.9,200.754644166667,-17.7352736111111,5.36,-0.00351,-0.0287,-0.890664735659991,-0.33752524145994,-0.304619500408505
2448,J144517.33-625232.3,221.322235833333,-62.8756480555556,5.36,0.01027,-0.0803,-0.342401961604348,-0.301042994392998,-0.89001910778162
2449,J153854.55-191806.8,234.7273275,-19.3018897222222,5.36,0.00595,-0.0752,-0.545008833786635,-0.770522569257457,-0.330545520858201
2450,J155437.85+430818.8,238.657710416667,43.1385672222222,5.36,-0.00304,0.0661,-0.37955432752624,-0.623220496859674,0.683765109339519
2451,J173637.65+483508.2,264.15689125,48.5856344444444,5.36,0.0032,0.0641,-0.0673438710111579,-0.658063023817298,0.74994523781518
2452,J185640.49-372035.6,284.168737916667,-37.3432408333333,5.36,0.00074,-0.0237,0.1946027200296,-0.770830779891593,-0.606588567423423
2453,J191240.71-075622.2,288.169629583333,-7.93951805555556,5.36,0.00085,-0.0071,0.308842247666399,-0.941029865603745,-0.138127687659514
2454,J204733.45+803308.1,311.88940375,80.5522619444444,5.36,-0.01138,-0.0369,0.109600716824011,-0.122197451684249,0.986435738238198
2455,J221202.01+604532.7,333.00839875,60.759095,5.36,0.00016,0.0095,0.435273809075599,-0.221702719442282,0.872573558689877
2456,J003235.48+201739.5,8.14785791666667,20.2943163888889,5.37,0.00972,-0.0481,0.928455591164004,0.132930119819685,0.346842613415687
2457,J005043.61+641451.1,12.68171625,64.2475497222222,5.37,0.00451,-0.0129,0.423884391856601,0.0953843473662035,0.900679659267313
2458,J022453.91-601843.0,36.2246279166667,-60.3119475,5.37,-0.00957,-0.131,0.399543537957706,0.292685481101909,-0.868734810185699
2459,J043906.15+075215.5,69.7756541666667,7.87097638888889,5.37,0.00618,-0.0046,0.342440122666476,0.929506018186611,0.136942778353008
2460,J043958.08+532822.4,69.992,53.4729027777778,5.37,0.00542,-0.123,0.203649470835534,0.559279336912194,0.803575457770746
2461,J060638.73-041137.8,91.66140125,-4.19383611111111,5.37,-0.00045,-0.0047,-0.0289152259254301,0.99690309477737,-0.0731309054571483
2462,J072458.17+114010.2,111.242414166667,11.6695236111111,5.37,-0.00111,-0.0149,-0.35482579044218,0.912790753587257,0.202266405027354
2463,J084101.07+455002.4,130.254461666667,45.83401,5.37,0.0026,0.0925,-0.450221462629365,0.531739099705251,0.717324309104692
2464,J094343.90+140118.0,145.932935833333,14.0216919444444,5.37,0.00036,-0.0061,-0.803700045350457,0.543472324048636,0.242289228189881
2465,J111233.05-490603.5,168.137738333333,-49.1009961111111,5.37,-0.01011,0.0337,-0.640745695494454,0.134585583260569,-0.755864851996533
2466,J125955.07+663550.1,194.97946125,66.5972719444444,5.37,-0.02346,-0.0146,-0.383694438795618,-0.102663211571599,0.917735715022098
2467,J145752.98-763945.5,224.470766666667,-76.6626555555556,5.37,-0.01982,-0.0161,-0.164617934612404,-0.161604575891021,-0.973028723448095
2468,J160807.58-261936.0,242.031607916667,-26.3266788888889,5.37,0.00742,-0.0058,-0.42034135156833,-0.791600296596689,-0.443488577744392
2469,J162401.28-391134.7,246.005374166667,-39.1929802777778,5.37,0.00625,0.0034,-0.315163401730303,-0.708047316670346,-0.631934353842
2470,J172009.83+253215.3,260.040979583333,25.5376027777778,5.37,0.00097,-0.0169,-0.156047605013676,-0.888706382718881,0.431103363805268
2471,J180251.09-241656.8,270.712909583333,-24.2824677777778,5.37,5e-05,-0.0177,0.01134151778898,-0.911458595296652,-0.411235454495471
2472,J181707.53-560124.0,274.281382916667,-56.0233513888889,5.37,-0.00064,-0.013,0.0417211550788456,-0.55729545934202,-0.829265407584118
2473,J183356.68+522112.6,278.486180416667,52.3535258333333,5.37,-0.00036,0.003,0.0901344523612077,-0.6041003939935,0.791794477421031
2474,J184622.23+752602.2,281.592648333333,75.4339641666667,5.37,-0.00323,0.0686,0.0505386153788745,-0.246365419432605,0.967858423770431
2475,J202814.58+812521.7,307.060776666667,81.4227086111111,5.37,0.01507,0.0162,0.0898830646867862,-0.119015976892855,0.988815570228721
2476,J212409.59-205106.7,321.0399725,-20.8518686111111,5.37,-0.00055,-0.1269,0.726655985717191,-0.587595501459489,-0.35595309394069
2477,J230439.62-535753.6,346.165114166667,-53.9649052777778,5.37,0.00646,-0.1062,0.571213988679098,-0.140672447219415,-0.808656813321088
2478,J002035.86+081124.9,5.14942333333333,8.19027138888889,5.38,-0.0003,0.0096,0.985805614444071,0.0888380024276244,0.142460871312851
2479,J042039.01-203822.6,65.16255625,-20.6396219444444,5.38,0.00186,-0.0094,0.393085057583223,0.849255984097958,-0.352488880645339
2480,J042234.94+253745.5,65.6455983333333,25.6293141666667,5.38,0.00151,-0.0179,0.37180606969241,0.82137887517238,0.432547095655998
2481,J050248.68-490905.0,75.7028591666667,-49.1514072222222,5.38,-0.00448,0.0272,0.161521134132253,0.63380479598035,-0.756440614867378
2482,J051900.02+334454.2,79.7501204166667,33.7483936111111,5.38,0.00109,-0.0296,0.14795570281156,0.818215575805057,0.555546921074661
2483,J053527.13+240222.5,83.8630420833333,24.0395888888889,5.38,0.00109,-0.0202,0.0976329061555345,0.908030461386081,0.40736776606723
2484,J062528.62-694125.0,96.3692866666667,-69.6902988888889,5.38,-0.00255,0.2008,-0.038505341757308,0.344952016163888,-0.937830179297202
2485,J064652.67-511556.4,101.719471666667,-51.2656669444444,5.38,-0.00235,-0.0896,-0.12709429740778,0.612666541149149,-0.780055606301731
2486,J072038.80-520509.3,110.16169625,-52.0859241666667,5.38,-0.00089,0.0005,-0.211792928156689,0.576826005590808,-0.788933149802294
2487,J075539.89+195302.2,118.916229583333,19.8839697222222,5.38,-0.00104,-0.0398,-0.45470387460428,0.823143473934677,0.340116462022358
