SSP_ID,X,Y,Z
71,-0.852457464652863,0.397631640572509,0.339419135249072
72,-0.00922035400163286,-0.622598038541462,0.782487487105327
73,0.443786469126426,-0.620856179637364,0.646212947894421
74,0.542803353891581,0.0969503229798515,0.834245260027381
75,-0.387182119814137,0.333352286949199,-0.859631466898443
76,0.512384409233933,0.0205304095540183,0.858510756751212
77,-0.539643024267991,-0.251317653279858,-0.803507836619408
78,-0.5149514801205,-0.43953529633894,-0.735957672963566
79,-0.247870218953536,-0.788104515262815,-0.56342845826093
80,-0.460368764088775,-0.80006780517352,-0.384645431763073
81,-0.577099473592233,-0.465274309957005,-0.671175099414154
82,-0.535915896711826,0.138993315808116,0.83275146941463
83,-0.0592994950381091,-0.774549863367399,-0.629726987706394
84,0.817201491202942,-0.550245093785406,0.1714994447244
85,0.734702450954732,0.0846317468444456,-0.673089723578638
86,-0.591872384896398,0.0159360177019428,0.805874136163243
87,-0.206788389372206,-0.940099612745213,-0.271018966379013
88,-0.31284976409555,0.813992385811365,-0.489429689482035
89,0.35086364667141,-0.298134773239925,0.887699475289706
90,0.855850552989971,-0.214283000597745,0.470746881669531
91,-0.442648782571498,0.364523019280573,-0.81925882583134
92,0.550101837927583,-0.620622664274699,0.558762450865544
93,0.937097911885624,-0.230342865146383,0.262277845072279
94,-0.669484844887629,-0.587055074880603,0.455144352401209
95,-0.593921402723993,-0.327658586787353,-0.734776985139627
96,0.69825619088647,0.71228641111072,0.0713187242996445
97,-0.917814260188245,0.186279565048558,0.350595076178237
98,-0.632656971600778,-0.0230832946376548,-0.774088055581278
99,-0.347644860524887,-0.919517458605838,-0.18338673417042
100,0.113009440804703,0.945279150482762,-0.306065669344988
101,-0.951229879283541,-0.0657080907696262,-0.301403655527982
102,-0.644003810904339,-0.747448807364217,-0.16303181257196
103,0.233944295948115,-0.834913216926615,-0.498186698532379
104,-0.450963275495628,-0.825728811066663,-0.338827470445785
105,-0.55471660275042,-0.824478550181687,0.111913408148153
106,0.000968986185711761,0.796396506383646,0.604774061683944
107,0.820247959000687,0.448329353425012,0.355238056256248
108,0.0734559651668422,0.825050089394138,-0.560264733114742
109,-0.907465589892088,-0.137189601439264,-0.397095978849875
110,0.462042053043885,0.181574531629867,0.868071328107539
111,0.227241941132944,0.805653655636247,0.547067900127656
112,-0.832543236980252,-0.455259609406292,0.315611226989275
113,-0.519310645388384,-0.512700663085479,-0.683706430902921
114,-0.10120634793339,-0.78905374809535,-0.605930241657128
115,-0.351480728546344,-0.0575314140235118,-0.93442572410063
116,0.079357125959878,-0.863884336991614,-0.497399536449268
117,-0.263433246019685,0.752851603157821,-0.603172768379203
118,0.439560903651804,-0.879127046917831,0.184178846120678
119,-0.617579674025811,0.204335722443836,-0.759501322423819
120,-0.443923159175091,-0.893745244154358,-0.0644334330877522
121,-0.194005559456996,-0.435699798511737,0.87893545182602
122,-0.407982947701716,0.142560533655377,-0.901790667853972
123,-0.706073928276276,-0.651994483681669,-0.276338200502903
124,-0.752585411612633,-0.276140768512623,-0.597797184832031
125,-0.0718233056818126,-0.994233606283896,0.0796300753274566
126,0.10641977217533,0.988975812596328,-0.102964431672225
127,-0.444763054077353,-0.607362396126038,-0.658252797563234
128,-0.355255434444743,-0.859996533002995,0.366332553181268
129,0.224701427858999,0.970385958466501,-0.0886586709193054
130,-0.517656879208271,-0.0342585508019054,-0.854902162300054
131,-0.0786729981719152,-0.606425964650358,0.791238338780752
132,0.21923393646702,0.024737491253539,-0.975358671273115
133,-0.0853663809366455,-0.55950135803138,-0.824421501033798
134,0.963482513507993,0.0557053940418892,0.261912877191935
135,-0.481415439625256,0.773846555716239,-0.411583141900316
136,-0.316205059532557,-0.822482377938002,-0.472797100570066
137,0.109954375081328,-0.896454737496024,-0.429277228631347
138,0.129146021426808,0.926115521784488,-0.354445123339948
139,-0.945854228713423,-0.263093736601896,0.190109083911811
140,-0.231798502562643,-0.382528966079996,-0.894394233165379
141,-0.286803778799359,-0.801960037381139,0.52402642195795
142,-0.0789799228289026,-0.639584028364696,-0.76465315173007
143,0.803469414422765,-0.52657337653204,-0.277772171418929
144,0.413575059548846,0.235827045444628,-0.879398245822691
145,0.448212896485379,-0.212583754752496,-0.868281835949317
146,0.498865478807608,0.764416524787059,0.408412304768761
147,0.443248186068801,0.724251479086218,0.528195835451343
148,-0.340612016920719,0.777763833021929,0.528267805163476
149,-0.235029544255305,-0.277406404200202,-0.93156148494657
150,-0.367290437715062,0.918864659824587,0.144171672975394
151,-0.761249187181148,-0.189898787262246,0.620030745699251
152,-0.452849549815484,-0.775362013360729,-0.44016023612897
153,0.793708762282851,-0.600501005000371,-0.0970821490747369
154,-0.0923939887930712,0.919156697342148,0.382902489631473
155,0.27977129779364,-0.890519243008075,-0.358752698614501
156,0.38915955792309,0.659699438943245,0.642924170283769
157,-0.376909573023845,-0.819352825805047,-0.43197236093096
158,0.311960457050591,-0.632769800815281,0.70871930438854
159,0.41164652530191,0.429247948914045,0.803923713146931
160,-0.137165695481553,0.619531382108983,-0.772894843148274
161,0.878353174845032,-0.477979640584852,0.00558242116194619
162,0.815779050223687,-0.284873652455023,0.503340385179923
163,0.493389799594325,0.837855760957215,-0.233589874538855
164,-0.762794958821136,0.505595417127897,0.403134127774279
165,-0.950614973490322,-0.124578079577747,-0.284273590515747
166,0.273345011938591,-0.931595363097274,0.239609231675137
167,0.0908328965389724,0.928252357655645,0.360689541590934
168,-0.696134198260863,0.15540201091794,0.700890428679381
169,-0.865358579766628,-0.310361389344286,-0.393484861752735
170,-0.230668490963464,-0.752961128664395,-0.616312896179431
171,-0.172483374776313,0.888755759482054,0.424691282478521
172,-0.352579830621526,0.230937102854953,-0.906838198116873
173,-0.922176978763535,-0.0407657599515732,-0.384613796754783
174,-0.0414006214187107,-0.763496156422193,-0.644483985584346
175,0.677538220099182,-0.415485781731531,-0.606888396234243
176,0.691847963793475,0.438822047332908,0.573394807937234
177,0.378319845741102,0.555246685132381,0.740658634573264
178,-0.0766090529696319,0.862074617985632,-0.500957489242374
179,0.180738588564281,0.698473286720633,0.69243673381867
180,-0.199642180947199,-0.239466231383242,0.950157315192465
181,-0.248387655365396,0.880355309385389,-0.404076851476345
182,-0.618177698421415,-0.483311667559513,0.619892059293588
183,-0.681970961094439,0.309610493376771,0.662613726551842
184,-0.365279972840377,-0.074782089530734,-0.927889099260871
185,0.118325301849426,-0.361189322063747,0.924954807852455
186,0.340582534218707,-0.814974296265812,0.468850118706616
187,0.558084177298933,-0.789588535485358,-0.255131330256909
188,0.0319968365327927,0.810756107393412,-0.584508970655007
189,-0.915403878921263,0.290274165655697,-0.278884648571404
190,-0.148016804639315,-0.539395295690209,-0.828941337207669
191,0.430442804575782,-0.524182580514659,-0.734813999780847
192,-0.689026679984994,0.71729539818565,0.103583521906464
193,-0.451151162552353,0.0478529869218219,-0.891163688763361
194,-0.634564817765046,0.52750431650637,0.564859883618903
195,-0.526537621785809,-0.522698363329388,-0.670480837770121
196,-0.176918898799453,-0.890077678726317,0.420073123492518
197,0.0615570297562563,-0.798763313308186,-0.598488012745883
198,-0.47112558457584,0.474394876392664,0.743633098248365
199,-0.156034389758982,-0.785283764166946,0.599151632684361
200,-0.433451947726702,0.328942419117408,-0.838997195416716
201,0.173911982550193,0.731632669238755,0.659142063312633
202,0.176343534418769,-0.873456226043626,-0.453847087744675
203,0.217989798279841,0.898677852409903,-0.380602897300901
204,-0.119573252871503,0.719144163901693,-0.684495367934555
205,-0.496618189016955,0.371324464629179,0.784530761860473
206,-0.321051933204682,-0.275434872589579,-0.906124322125335
207,-0.0911420992619756,-0.401054853695595,0.911508706524148
208,0.299149193770459,0.946478043722092,0.121198484390222
209,-0.265044749524536,-0.950376852415705,0.162896037833621
210,-0.0353100943498278,-0.79739902522304,-0.602418452415222
211,0.644462627009589,-0.575526093394677,0.503425901409296
212,0.543326250186531,0.535144009058285,-0.646851973350371
213,-0.484214835796265,-0.584131172859508,-0.651403688728097
214,0.213316061862784,-0.0192748809640351,0.976793087974713
215,0.262845022026219,-0.204140879139197,0.942994695563189
216,-0.42780579542893,-0.900160882605225,-0.0818082320112334
217,-0.0981795055615536,0.460014072559117,-0.882466904611875
218,0.092729738750068,-0.994406165493426,-0.0505724587102996
219,0.214075452072702,-0.813927390411133,0.540086941110772
220,0.542036657980114,-0.840232539333778,0.0143367098896682
221,0.1486936308506,0.227312143624658,-0.962402926795855
222,0.209989364311336,0.533063774768076,-0.819602024708413
223,-0.276240968569921,0.67328980105188,-0.685836548372185
224,-0.761084227051456,-0.468092227046776,-0.449043946971649
225,-0.149546884691113,-0.893887918031793,-0.422611073300226
226,0.84580629403548,0.146582377264583,0.512957424788286
227,0.923270207238211,-0.270638267419027,-0.272629882138291
228,-0.62792249333109,-0.650631826194289,-0.427073259654538
229,0.195830715162015,0.94008677606088,-0.27908275560234
230,-0.0599293775207058,0.921888248616812,0.382793059984382
231,-0.305354149830299,0.15268178864939,-0.939918674458721
232,-0.542929330803189,-0.0365991162515849,0.838980480370792
233,-0.322815656380034,-0.401966884926948,0.856862109920875
234,0.657280370889965,0.194957741426218,-0.727993127097185
235,-0.150987273366285,-0.71268187041034,-0.685045542186674
236,-0.0832913256200493,-0.547415005480415,-0.832706050687355
237,-0.00418592446968537,-0.985477236088455,-0.169755987192775
238,0.255014779221934,-0.848123870023794,-0.464384930283327
239,-0.416482319734151,0.806106127189748,-0.420399083081787
240,-0.944807283842285,0.191192707651555,0.266053650490707
241,0.205444938298501,0.413978293243646,-0.886800062049278
242,-0.19137696179284,0.95580737062227,0.223175107839305
243,0.468302957374112,-0.241567878617003,0.849904288808535
244,0.389423879405717,0.21231070711107,0.896255100847186
245,-0.29819642770315,0.387689896673076,0.872224417522635
246,-0.43216633907358,0.208259568139595,-0.877416781039688
247,-0.439794811397426,0.177634196440834,-0.880355959895042
248,-0.190429768098586,-0.949721592002339,0.248526459570125
249,0.363925336304532,-0.92984187628596,0.0543363110694766
250,-0.915800283313946,-0.401499321601834,0.0103988381737403
251,-0.450572866533125,-0.549910317279915,-0.703265764055969
252,0.154243589472612,0.987147157333764,-0.0418258876112961
253,0.106645197660948,0.979216474901576,0.17251636762113
254,-0.660979839789569,0.742029307439969,0.111795162202645
255,-0.663146514189155,-0.343392435173714,-0.665070173879599
256,0.538184060874729,0.563062127747431,0.627151462500824
257,0.373276171880032,0.88649806591086,0.273470434677851
258,-0.410476121598399,-0.457021222385209,-0.789076014010732
259,0.765943784420618,0.411908810209015,0.493620553846388
260,0.485654383467786,0.846973961446922,0.216275122123265
261,-0.969006770433526,-0.239820471898115,0.0592622992513172
262,-0.0522728854989329,-0.883681108738194,0.465161524097654
263,0.265986796217574,-0.303411318729778,-0.914982292672687
264,0.311629078523501,-0.354440425072898,0.881623106827819
265,0.925075716856789,-0.330032371666655,0.187919003120974
266,-0.381558781308229,0.346680570802973,-0.856869580644747
267,-0.39150281438767,-0.678938098404859,-0.62110273293629
268,0.674141297316314,0.273622021808858,-0.686049925613224
269,-0.825972357227952,0.39977858255983,0.39742515021291
270,-0.659780305523287,0.317897781011722,0.680904508188499
271,0.284022394336709,-0.955032441340877,-0.0851135447606755
272,0.520472302985985,0.113254985418307,0.846334384331846
273,0.940499559921622,0.290188529641036,-0.176780075381839
274,-0.2936720736951,0.525579690260471,-0.798450187749572
275,0.755501580234282,0.652710692710075,0.0564456719814448
276,-0.235056496333639,0.851637916066006,-0.468466971568012
277,-0.85246909251874,0.397617046855957,0.339407027549258
278,-0.654816668549594,-0.339484473684623,-0.6752521178913
279,-0.549612868262934,-0.629493456153185,0.549239186238663
280,-0.983208956591876,-0.18072182500775,-0.0252936680491702
281,-0.533971942337549,-0.543117941383906,0.647994495766108
282,-0.256832053483337,-0.734384110208571,0.628265290284843
283,0.864120910269489,0.421777580637792,-0.274588282536529
284,-0.824061656510747,0.150950208267481,0.546018700131019
285,0.0816153736837119,-0.690245864734744,-0.718957284541337
286,0.594888564709852,-0.191699639635939,-0.780614401443442
287,-0.983210513711808,-0.180713219044541,-0.0252946276731306
288,0.384692119502402,-0.121883238390285,0.914962539884692
289,0.466909363321159,-0.818935198369477,0.333677669787139
290,0.867146780068427,-0.273396962815968,0.416305852156756
291,-0.55386101207489,0.817163117444913,0.159632135834513
292,-0.844116310887198,0.451982882316542,0.288407919078202
293,0.181056050505635,-0.815345563861511,0.549936649139386
294,0.553770391225863,0.815218381658832,-0.169579904490802
295,-0.181954817039423,0.823448519472406,-0.537424394994173
296,-0.80979969907514,0.560990454803089,0.171796848043369
297,0.232518330345933,-0.903470808887862,-0.360105156226139
298,0.882226011250278,-0.458280923145979,0.107962310802862
299,0.366700482627182,0.870396194282918,0.328544092959842
300,-0.317622534098887,0.871206120514544,0.374320479550076
301,-0.498053575047373,0.296715871263886,-0.81480201774581
302,-0.843475723587382,0.0998247529873822,-0.527810309116591
303,-0.0941355943701958,-0.959495352598748,-0.265531840301639
304,0.984616075928492,0.0836666554630405,-0.153398415203051
305,0.515174924781129,0.349159572404403,-0.782740308068476
306,0.0549930070022601,0.96516002679571,-0.255816129000018
307,-0.56946674964604,-0.396540807264495,-0.720043755074368
308,-0.53773163287664,-0.840990334964625,-0.0598326624838802
309,0.215083149674502,-0.341788271946969,-0.914833326833692
310,0.358100593705547,0.749883866688033,-0.556271652404416
311,-0.513413189479797,-0.621747874205007,-0.591469760672291
312,-0.229233042289541,-0.753734817682868,-0.615902619685332
313,-0.400821524501262,0.817748859658675,0.413072521506117
314,-0.951742433924375,0.170641949814402,-0.255083642029914
315,-0.680262956901829,-0.530666733505882,0.505603725675926
316,0.0272329095306886,-0.29557563469709,0.954931103699061
317,-0.320360276828399,0.903504449077097,0.284691066822132
318,-0.488377042938503,0.473164791572926,0.73321411875822
319,0.553074440543473,-0.804320315515306,-0.217203805829647
320,0.601440854319549,0.274068941209259,0.750436615724344
321,-0.604981093910941,0.461289386219736,-0.649006916890214
322,-0.491780786462598,-0.045967764555158,-0.869504814643387
323,-0.0265628401880818,-0.4261541056934,-0.904260523146842
324,0.182612737614191,0.975935575722529,-0.119173571315904
325,0.0626071876090687,0.922100964660805,-0.38185095394839
326,-0.388129066589942,0.461354714623947,-0.797814298544641
327,-0.998702062815857,0.0405689661742491,0.0307952709178691
328,-0.515138286824593,-0.715731355366354,-0.471551876671979
329,-0.061581717483329,-0.485740191161452,-0.871931280986202
330,0.924038339840537,0.354813414974687,-0.142339688979375
331,0.618795377111414,0.76971721629341,0.156932113370933
332,-0.189358896029329,0.807510581476106,0.558632141304701
333,-0.867625569173476,0.448832014793812,-0.213952551311102
334,-0.304884860294051,-0.0849405023411646,-0.948593871488483
335,-0.208057682821508,-0.709013885381973,-0.673803614530602
336,0.655432535019106,0.600508415623356,0.458036936069521
337,-0.349463766262391,0.706659733054135,-0.615229305015263
338,0.88853218074346,0.374798498292389,0.264644383014343
339,0.493455164314965,0.768357928155635,0.407588143904199
340,-0.394305535011826,0.0247955364160702,-0.918644831495218
341,0.0218506767772325,-0.862023926696054,-0.506396383999622
342,0.614082045488315,-0.747934538578177,0.251986442910598
343,0.715712862421713,-0.185358902633867,0.673347737635233
344,0.407781865715577,0.872436794292577,0.269384464953002
345,-0.361242732101802,0.273383014496558,0.891496167063213
346,-0.370316810066274,-0.223365500574872,0.901650327641085
347,0.361472889677369,-0.378226559509094,-0.852221813678931
348,0.921916449936808,-0.387388604697792,0.000358170643672044
349,-0.538432114225182,-0.688101852321738,0.486422346528604
350,-0.502000844405647,-0.708058503455186,-0.49663699811917
351,-0.531405830049332,-0.804296348536228,0.265923348957684
352,0.0185604171500763,-0.641295208381802,-0.767069727353229
353,0.581589490627494,0.0946433886297704,0.807958101252984
354,0.294269022851341,0.95071868065672,0.0976715538960156
355,0.784974911591308,-0.54918129430733,-0.286730350948666
356,0.909903920878121,-0.204027101563111,-0.361175575860796
357,-0.547927644395887,0.632587964971372,-0.547364378709606
358,-0.384104225791835,0.256052235433779,-0.887074515730341
359,-0.67074240256786,0.0408767986144381,0.740563107866257
360,-0.00850955355759977,-0.872472590856685,0.488588953724983
361,0.980973074155058,-0.18550914993879,0.0572554195841965
362,0.507502458411341,0.758639504422378,0.408542968408727
363,0.282705846245195,0.958260889586749,0.0425848797955523
364,-0.532662169093935,-0.842719311300971,0.0780716080054794
365,0.520106742552952,-0.498193859926885,0.693752012092296
366,0.543216994516089,0.300979580570871,-0.783789888266166
367,0.0152089055883273,0.969464193636411,-0.244760835199809
368,-0.357220922436034,0.670301231238893,-0.65045328193005
369,0.0316181271541708,-0.98559404068108,0.166146564843228
370,0.479175163615439,-0.870597308757182,0.111586238214527
371,0.869706903908503,0.459808829132397,-0.179403851535523
372,0.609611823998037,0.774464325761341,0.169051566584924
373,0.590429553755017,0.790182821843336,-0.164329090901014
374,0.00120408584122837,0.583757425717513,0.81192722463097
375,-0.747827837234519,-0.663070489375523,0.0330310759201915
376,0.598493596255546,0.710209905520945,-0.370684913829837
377,-0.392037060054976,-0.859454050938514,0.328094007669797
378,-0.0154288827150288,-0.546284049212966,0.837457871867983
379,0.591618989339878,-0.519788738184715,0.616284543947682
380,0.179634866354494,-0.124063627387633,-0.975878850651671
381,-0.490009462904084,0.472557953602825,-0.73251601125925
382,-0.0527446674566939,-0.99749035849436,0.0472333014479838
383,0.72517034309899,-0.573388127535522,-0.381253234335134
384,0.948722899518486,-0.287273981314943,-0.131903447978809
385,0.412240738868832,0.380061368547886,0.828016261527748
386,0.391864753256265,0.869247942614632,0.301413386258201
387,0.187223643014125,0.730221119204563,0.657057398226483
388,0.0530395304662206,0.458850820099541,-0.886928820764046
389,-0.0986418906378328,0.318917749928854,-0.94263526678759
390,-0.155146921382748,-0.490465336648268,-0.857539029042968
391,-0.240263309036879,0.325478961194375,-0.914514618882869
392,0.258689658170936,-0.892114904668497,-0.370419569709435
393,0.236288751018746,-0.572527856863698,0.785098388265485
394,0.658924704076197,-0.733894760664789,-0.164974890898183
395,0.796122016392846,-0.427722092998113,0.428069557637428
396,0.408576346015018,0.612598860331852,0.676600329439125
397,0.0353716933081814,0.933664827393317,-0.356397016543516
398,-0.435079009933707,0.274542820519172,0.857515302963442
399,-0.74102151372012,-0.628145214346636,0.2373198388196
400,-0.741019696214985,-0.628148054167166,0.237317997352612
401,0.616994259978462,-0.737667466232816,0.274161982074992
402,0.591730531361994,-0.241204660718217,0.769204322596969
403,0.48004842119236,0.521574382126448,0.705346494440949
404,-0.323223678806049,0.823430385858904,0.466357001773685
405,-0.792172392450429,0.237242131257951,0.562298027557939
406,-0.49560784027701,0.147996108807884,-0.855844624002326
407,-0.838223648359624,0.154666080257275,0.522933570301746
408,0.58509083765305,0.650239638197557,-0.484620598624493
409,0.092509282666757,0.994677899099019,-0.0453641892294272
410,0.19696812139889,-0.563218198978764,0.802489139796739
411,0.310157761989911,0.803277510387007,-0.508475568718755
412,-0.442688951044166,0.524658323495323,-0.727158948380953
413,-0.350223352677526,0.0439273232686783,0.935635609363903
414,-0.14130555344474,-0.12707790039732,-0.981775915265945
415,-0.0621522946590696,-0.691792525536082,0.719416564919812
416,0.377320026199497,-0.572063275745461,0.728267263010073
417,0.860527458533908,0.507116816841741,0.0482185357043672
418,0.860522959541474,0.507124502220913,0.0482179981871369
419,-0.610771303207864,0.517769897292896,0.599059887352735
420,-0.877901976685443,0.381310756640718,-0.289638095218627
421,-0.645342587326189,-0.366125678858102,-0.6704363745083
422,-0.505397455114025,-0.740487552511657,0.443002931073332
423,-0.477571579303892,0.203015146878931,-0.854815908122276
424,0.428184992525644,-0.845940309590957,0.31787199433887
425,0.237724325613722,0.353103852828885,-0.904878342170315
426,0.373444539512197,0.885952954544288,0.275002796790814
427,-0.213469533873089,0.88690466619954,-0.409671662653752
428,-0.33907001707141,0.354051361141178,-0.871595753315304
429,-0.664849147589716,0.328820240991387,-0.670710712650092
430,-0.62329704434462,0.235206248384611,-0.745773970605101
431,-0.303735218707613,-0.0433184029543061,-0.951771208264952
432,-0.0130134308303209,-0.795889923699168,0.605301478580845
433,0.0288447833005178,-0.876147205269982,0.48117985532849
434,0.0560099733768865,-0.931529614295506,-0.359326398380062
435,0.15350368091391,-0.300708077707323,0.941281717631574
436,-0.0803955476569452,0.830616292478788,-0.551011007681091
437,-0.916282196624447,0.366434806710429,0.161717248864085
438,-0.653141126237599,-0.108427605510587,-0.749433201546557
439,-0.494283660671965,-0.826321794577941,0.269955467805736
440,-0.195304538714969,-0.397953239801981,-0.896375677987996
441,0.0958571954190635,-0.923721384662577,0.370877610005569
442,0.151435263451637,-0.978011553824293,-0.143390242239579
443,0.909071707858155,-0.415935633162111,-0.0242111345849648
444,0.471750141672849,0.701501700423203,0.534178966391416
445,0.330045790971189,0.661983225878404,-0.672939807499768
446,0.0348470842093992,0.62745086945508,-0.777876010134114
447,-0.536577633549251,-0.2058085544266,0.818368671259793
448,-0.616502514022328,-0.351216067885758,-0.704678596143671
449,-0.441435263027013,-0.48998224948992,-0.75169961004451
450,0.758741654432372,0.191827455290399,0.622505686099362
451,0.338635842444898,0.907900691614419,-0.247066995727261
452,0.102028755911643,0.807997916683269,-0.580283981859417
453,-0.753702748998936,-0.649777969219961,-0.0985938987353191
454,-0.0710061297668964,-0.179001811700247,-0.981283078904123
455,0.471219463597312,-0.881841353631536,0.0175511866368796
456,0.685585871227829,-0.0673308851653506,0.724871412786868
457,0.697234427123112,0.0286458893193053,-0.71627059597572
458,0.830380960795585,0.448658706414359,0.330413112794869
459,0.503342242867798,0.759219755300436,0.412591747016784
460,-0.763758101275584,0.473717939526467,0.438480189411921
461,-0.446635348556574,-0.749867041892892,-0.488074056780886
462,0.687604392614447,-0.151308712382844,-0.710144966055779
463,-0.592252261854013,0.802867330640244,-0.0681271437784899
464,-0.749396360346118,0.660889161509571,0.0403808283615774
465,-0.572443984604251,0.0983464319261563,-0.814024486006288
466,-0.996162916514435,-0.0867410447391747,0.0116376509232104
467,-0.341810395233207,-0.0502949723756602,0.938422116887837
468,0.709401069786981,0.687622511025714,-0.15467839059086
469,0.485362026060211,0.868064674638604,0.10434282104343
470,-0.460011136726172,0.519822733479563,-0.719843093907089
471,-0.818628706656593,0.573976705426443,-0.0199444795760648
472,-0.712483452897378,-0.298930514787326,-0.634829013732371
473,-0.292616548449415,-0.625668455848746,0.723128300462233
474,-0.378769868350856,-0.924843179559027,0.0346190706493451
475,0.397683359890925,-0.715184651435024,0.574768526989455
476,-0.634917088916026,-0.0780696592867517,-0.76862566864583
477,-0.470904572147768,-0.492421042628124,-0.731963387545687
478,-0.220975186020269,-0.828878218545428,0.513936636156896
479,-0.502498248955602,0.114649495029891,-0.856942823697092
480,-0.569927430645176,-0.781038002041346,-0.25526919744742
481,0.356456990562564,0.932479881416176,-0.0584780696770559
482,-0.625541588722455,0.715274309814101,0.311577249648539
483,0.332080589271585,-0.892072186763541,-0.306479519433112
484,0.603856008550305,0.253998132900873,-0.755541441233083
485,0.438470377617688,0.417030785556003,0.79613381529134
486,0.00273098966153424,0.733545270381721,-0.679635106506482
487,-0.421617425254335,0.891463260157038,-0.165927702666223
488,0.525699897098852,-0.538828569810736,0.658257845031849
489,0.751043794452907,-0.653886478146123,0.0914641597099095
490,0.718488491667265,0.082507308514819,-0.690627853031818
491,0.259260529033714,0.154910961622491,0.953302980197982
492,-0.150464786189634,0.931987414919807,-0.329787517271353
493,-0.128485902591453,0.269918572667118,-0.954272150366239
494,-0.443547511315213,-0.823818247788891,-0.35297181164524
495,0.147590055400118,-0.254113898917723,-0.955846902973391
496,0.337010967933922,0.757267625507315,-0.559436637029391
497,-0.344269857767135,0.311949579475951,-0.885531323498934
498,-0.971005661746791,0.154121390395093,0.182741899624471
499,-0.609792263684784,-0.0310290618965261,-0.791953655505175
500,-0.444444900654099,-0.704123110664517,-0.553786398632806
501,0.271681919061469,-0.708806680708143,-0.650985425519329
